path1,path2
50727,57152
140908,25153
57971,65034
2935,121091
114112,149409
138335,55718
21774,77942
92161,48265
9972,98583
17068,96783
747,9334
82941,67923
12609,56641
65273,148270
103859,59246
172,111383
61173,101789
23788,89916
14961,83624
51438,110201
12421,87282
50778,109175
24843,48999
13276,1100
76388,133764
72883,56848
4286,72186
83197,94758
34091,132246
148494,62695
88320,17244
100758,70801
133456,115000
55644,38942
32359,10569
81067,12949
126246,104961
72435,128432
73059,65845
142269,23246
109860,24715
141418,18804
142637,1818
20906,7902
147694,72633
38806,33984
25752,50873
137369,99248
94081,59951
25258,22185
141363,40894
55300,40280
132579,27576
147632,26444
431,77158
49149,38314
33468,20953
47884,87471
77956,3145
23310,140962
55106,139526
109544,141177
89854,106285
72850,86880
106221,90390
21198,78756
131935,124181
146923,13501
123667,120805
68233,6661
86407,41444
125014,117663
123136,110947
123047,129013
137501,72120
24881,47739
111988,32189
146469,102525
12577,140345
140437,128082
142666,12308
46493,13793
16044,35862
40224,95022
7283,144595
148540,30312
70700,135854
27648,139209
97368,43767
48955,13711
33078,115709
75664,76992
83222,7561
69343,144259
114288,57872
83542,114926
53359,9803
42588,20207
61196,91483
92847,144505
11733,70257
82467,126147
42810,69088
95355,47353
54555,71491
111927,129424
121662,92098
5462,54674
77447,14828
97097,99072
67393,89127
146137,125911
18741,21841
47624,22580
61743,26977
106153,134900
14751,60095
92244,94286
54417,24408
115329,35330
1971,134655
127956,11643
53266,24493
36315,43771
18587,94363
70787,43414
126580,120774
111670,43447
30660,144593
119220,55855
47548,102913
96975,85735
5220,94041
42509,34525
139825,518
122740,71083
105939,68701
82041,79776
115151,47759
121626,98997
46336,66832
73711,14206
61042,45478
106777,97272
66177,140061
83520,127820
89955,75492
56954,95687
60833,14617
28616,140218
84827,38406
91894,20779
132479,102511
98869,88428
13532,14709
11560,82933
118322,51662
19834,53173
62863,14281
141442,126655
128453,41475
125497,106816
69013,31056
65072,135597
131208,71228
56883,143459
27094,72170
127823,27313
132231,69752
69030,65282
2138,123936
118857,29571
16718,126789
92891,83121
5164,87954
98415,66702
99801,67630
15336,92424
94455,124018
121633,95842
138926,38041
50882,66629
44973,22512
89442,45800
23128,64763
107645,86576
88341,38381
131462,91745
20864,91336
143138,91620
94086,110630
65902,35359
90341,18427
112461,30136
127501,143229
77406,100397
53144,72034
113406,12809
35825,131114
53050,26032
127358,134247
75296,135430
54226,121977
70447,53098
93039,55896
62852,149243
97568,58821
6687,65271
10088,132346
130420,74961
57932,88266
13946,23195
34177,46427
143113,34012
13480,24710
136871,117377
59307,123493
26487,81605
146747,142573
107401,123831
104318,117078
62350,49859
102972,106635
97954,138453
143764,57089
74704,138324
31202,97819
44462,23762
138270,126185
66705,51376
110189,89691
90909,37927
94,68549
149628,116529
59406,2243
5049,147983
99842,26477
87266,52378
8316,120566
28051,21211
66495,16555
32174,36079
53590,130320
121723,116442
12760,6021
124856,12049
135116,57456
68880,89426
96786,101818
126025,128725
45512,127559
93315,135817
79018,12649
126360,67779
133208,47268
46416,24519
28641,4818
78713,123473
5320,114660
82652,73498
87086,99483
28562,42988
67735,76914
96101,95733
110401,81606
93366,119954
46520,26437
134233,68286
68533,85458
33882,139750
142719,82582
79610,61293
42370,77534
113652,15715
70593,77207
24193,8281
100381,3231
88063,114942
57256,135856
67770,10916
30095,89918
108069,47953
52836,58713
132037,77797
131737,55562
87690,74178
134947,33640
63063,22479
2535,53132
139375,136363
106050,81797
67043,102299
44330,22537
21822,7170
19691,36792
4103,21039
28065,50170
50978,75557
86943,63696
2398,54675
117451,120298
133495,126010
117220,46519
57695,523
24010,7002
4706,125262
136562,109991
126975,60928
104061,133139
144777,19956
98551,120475
99131,5105
19414,83702
19326,109852
122837,7220
65451,11203
52467,30461
12973,101355
50986,138720
4985,47782
12982,139063
100875,77202
74765,37135
41013,49883
25513,63169
64368,149111
120102,99889
95632,20850
32213,131513
59010,21424
19120,133655
115926,55110
62012,59944
71237,30962
138012,18490
149907,26544
130246,131415
117840,109764
7497,63088
144453,21695
22180,81889
19282,54522
145448,42476
128767,126387
80958,14917
9608,144053
115557,65405
139414,48947
61589,105262
89657,49833
51366,40370
2619,25130
133560,16446
109624,62799
140244,43677
111357,120450
116116,87509
129756,88402
40821,45122
107157,44975
111648,55640
148967,15611
147481,74751
22989,50405
77581,111022
101919,33150
52229,129934
5557,99400
31652,136449
48070,89774
26701,45594
4732,84149
106934,86041
102941,75127
13340,93692
116083,29153
85412,2731
118207,26078
52621,79384
123686,119187
117953,97980
79342,81044
83474,51796
88110,35712
76103,110655
57161,43878
69596,41987
33114,97274
18585,5160
120948,13966
144404,21786
127159,134860
122072,78937
142572,21305
61884,38046
32903,20803
44392,32665
69094,31452
137357,70071
117453,102398
9737,32544
73188,108363
82558,10708
60911,21015
123951,46436
70124,67240
80633,6920
59920,1634
111425,99670
116641,18521
22109,97344
57193,77858
5570,18583
72701,62078
61282,132831
123652,141786
37079,145283
102592,13285
71272,28117
10000,104689
5955,95954
13508,63360
86837,91045
10707,16227
56889,70568
61911,146958
44962,42741
80827,144869
62690,10485
111610,93519
2166,33632
78914,82744
18097,80141
564,9563
83523,98426
52093,4184
21301,47969
81271,37195
42996,53167
136842,136208
10153,117425
81405,134222
7827,53949
124971,111862
626,143323
62281,90469
23604,83622
82012,23281
49022,67832
98378,100040
29362,102996
142535,7834
57882,137155
42569,14208
113379,79105
72428,109730
91761,129880
105524,39233
5603,96418
99311,98913
50253,141604
92046,58815
42099,135585
145871,38374
109936,33586
105520,10649
38527,52363
24377,89528
144172,106292
4778,41769
133246,27971
118422,25103
17929,16362
54624,102626
92798,48169
116974,17078
19947,102021
89574,87508
120312,19598
59318,23191
50539,46922
50324,137645
88206,59419
3371,118111
85073,8582
139735,78741
92368,86307
61006,135180
141429,59283
133026,92602
142548,136198
102081,76322
140226,134779
89140,47044
139244,51842
141022,129246
27432,134162
9366,78759
95388,45043
58535,64343
78323,50725
56867,129204
117927,22602
143328,117594
40536,52956
85566,8835
3859,24233
57249,48560
82322,72549
48633,58795
143393,96288
143523,11623
19139,140794
82581,106475
2325,96643
79462,116364
400,24457
93502,79264
106259,136332
129654,16522
34804,52084
141618,44556
88543,19969
99870,57025
66587,72935
45169,97758
10377,86094
56621,47787
46708,138528
123186,115542
118346,90769
41302,121878
3204,96693
41021,16639
23490,144494
58380,82677
99571,31009
13494,15791
70025,118814
18141,65140
120394,114662
135850,94707
88503,41115
53465,73750
4574,15390
3379,14926
30015,145675
45541,14568
127803,99192
104095,117322
37318,134138
22543,70720
78700,141844
6104,143827
82827,14790
125689,127799
43900,99431
91381,98065
29807,51845
31030,33196
7701,79513
143721,87904
4494,14913
34502,116857
141790,133586
135058,98005
15428,80530
14156,20342
47724,3633
105273,120252
99265,87059
88512,111528
67364,21975
134624,55758
7948,134948
36508,11149
24202,105980
135925,146981
15929,25192
25956,37360
147601,135518
141257,3324
63752,67389
26922,134037
23650,142180
58540,38383
36248,61211
67987,9054
142213,2782
68238,21166
881,131017
72173,61179
37093,21307
59531,140695
25572,127871
47824,90944
88808,59540
6627,64269
72109,30321
128852,113395
122158,62898
29447,79936
78410,13738
121919,48089
131599,22875
60630,114117
94861,32933
39499,115122
69741,140917
71926,117911
66081,66620
28810,49621
105529,69939
88097,30671
19638,82190
113741,90153
135890,23543
104884,81326
34326,49392
93836,29137
10757,124613
68464,41103
89516,9965
760,53626
50339,8657
138387,101303
93360,44406
26635,42334
3158,70803
96243,7719
149726,4638
128340,95226
32357,107967
88852,80109
98650,112649
113910,110250
73889,33382
125270,43191
4535,115097
58768,39939
39787,111343
52095,140190
28201,15625
45366,56562
134700,129526
122350,63425
94196,13209
19146,136926
100883,18662
121658,100766
146110,35018
126403,101867
123125,60277
51045,55421
22169,31032
28048,58613
85633,16825
83206,85177
119811,94126
21665,121416
65872,28597
132204,52277
146963,18930
88788,146471
48092,36064
96238,61091
137821,57176
102849,81912
11570,91023
87186,3863
67546,25035
86952,146555
42580,47399
1261,1745
33729,58953
71474,147815
25494,28961
121753,73908
20179,28054
23090,88117
68528,135152
21254,27220
131620,99388
136068,6180
38692,19862
83388,44
39265,68761
26149,12526
3495,40172
15078,19640
92826,59747
73456,85174
5008,59339
54793,58118
135333,107168
4411,58328
15017,116387
68575,69023
121431,121431
116387,120003
33670,68575
144631,4411
58328,127994
58118,23090
69023,54793
132990,68528
110936,15078
126183,131620
90533,26149
37620,83388
14993,136068
70475,21254
53322,121753
106136,78280
36137,33729
34707,82907
130504,70544
129337,9928
121416,93876
85177,147633
1010,83182
106446,90572
16208,93991
123214,23593
23593,78866
33161,106446
90572,14895
43086,34707
77609,15019
82552,16208
133907,54020
14408,123214
78866,33161
14895,133907
28162,115790
129857,82552
24251,14408
20810,1010
18930,109047
36064,90489
23987,100920
12552,84917
65778,89248
56775,88801
147673,4290
19640,33697
115532,108043
60636,139692
148400,65938
71948,91368
70449,95088
3905,143255
7855,149862
50377,124586
127730,34453
86991,60909
39064,14727
47680,87939
36889,40888
87939,82790
19862,106413
82790,60636
48453,38430
106413,27489
18373,110011
40172,66218
44089,32507
141047,55979
26760,18333
72773,44303
61091,52171
146471,73970
81912,145967
147815,101891
146555,144631
55421,54473
58613,33670
13209,22028
109047,49726
16825,124132
3863,107558
94126,83849
52277,109203
91023,126093
25035,149365
28597,146277
32112,4695
4402,54125
2446,5150
117061,85466
134314,85252
117070,68438
59339,64684
107168,13434
32507,44751
73970,148944
44303,71055
55979,91586
12272,3905
148944,84585
57394,121070
71055,71948
84585,48453
136931,148400
27489,134045
72795,39064
110011,50377
59747,70449
53092,7855
38430,138461
121070,127730
91586,127650
90000,86991
26065,85439
141379,47680
85580,147041
61759,124687
13434,36889
125695,14178
52171,134370
145967,32656
61004,63843
132680,12715
130150,81334
83849,23888
49726,87252
54473,51120
22028,38105
124132,124284
99349,126407
137948,113009
107558,122888
57513,45913
109203,141861
146985,6265
149365,116859
51916,27572
4695,91141
87775,4785
59161,143039
120474,26443
126093,26525
108997,71144
119032,130398
48102,2500
87888,44456
42022,6788
7546,55333
143487,53851
60936,43920
29020,64847
2992,83286
17639,31307
69612,42842
147972,45802
139916,68279
136466,146525
64791,121890
145179,1298
39321,139109
65886,127423
140790,144170
75450,56991
5708,36115
96486,126077
144836,125044
127597,92059
46005,42571
42059,116697
113100,26192
18181,32518
131203,42379
35280,36979
75572,104784
89297,88717
102379,19666
15195,113425
39244,65862
149537,97687
3265,3097
12736,149338
109608,90345
32400,89349
84760,60628
82862,45781
27776,47941
146034,219
31260,66834
57706,128602
90494,101100
88973,147905
93750,20538
35970,12316
47966,40249
116369,104425
63157,64213
9284,48817
93084,55666
23436,19478
26427,3642
26071,103844
96479,58218
119908,85270
34094,29344
116126,94855
123589,65036
10610,106561
139653,46281
130712,18399
96620,15845
139229,88557
39588,121682
56336,72026
146679,37545
4958,70396
31523,108535
7140,94495
148367,100997
36097,142324
12211,54399
49347,40990
21937,145898
44683,35625
14479,26517
147397,47156
32131,32261
20004,133932
114244,66063
102970,55109
62325,63861
112415,37990
41027,104463
149312,18962
131888,82753
52874,86843
4028,84138
99406,59642
27920,17179
123633,15458
67881,76583
34278,122249
143847,7151
114990,38816
89255,119918
2390,2729
5904,11576
69748,62963
111214,1199
21124,116953
23794,112694
62015,29390
84203,210
50281,89015
38584,123294
80006,20333
43457,99228
64606,108793
14380,126963
35981,146357
65629,34354
33199,125244
46115,144871
98860,147807
5150,538
33524,95424
1428,133991
28910,69279
133332,105747
33206,23739
4342,139919
26496,130321
92043,121984
145769,110044
38690,62858
126879,63567
54125,1256
24930,100110
5369,84367
85252,47600
133874,130809
64684,90555
147153,45539
99953,24486
76303,141373
109634,133971
137968,111299
75634,105056
52560,92949
12316,17809
149412,48844
114093,109290
138461,73202
20538,106148
127650,99495
66834,138021
147041,94474
85439,1899
124687,116543
134370,107789
125524,31344
87252,137890
38105,61561
4943,94606
14178,47304
14727,22005
6180,46745
60909,102858
124586,8665
144998,8093
143255,108951
88117,63300
73908,30085
41659,122287
88389,52902
27220,18454
68761,32548
12676,121019
12526,51799
74807,146537
44,140022
99388,142131
149862,59593
135152,14765
95088,148071
28054,64180
30603,94482
144088,64406
25893,81971
76546,127876
108043,11714
101153,42835
87097,82252
11475,133844
126125,57311
112633,107106
6921,42360
1015,133617
132975,91797
57645,17387
34010,17821
82754,91567
94500,50317
104870,52352
136164,117836
100612,144088
33697,42539
69250,115475
88801,20701
35018,123343
23694,119707
65938,109945
5998,80519
91368,19072
28961,17766
57176,23198
66420,126529
58953,22970
47399,16940
101867,33651
1745,70323
60277,30568
18662,80941
31032,11153
136926,44782
90489,70543
63425,61783
115790,131512
129526,53339
1750,84450
26582,127791
26024,65568
30223,136752
78524,59213
120727,70698
36177,132805
23707,126508
100967,26208
7189,131111
146557,147917
7334,18012
10581,48672
147633,80555
49087,97301
93876,128837
70544,47565
59751,13470
54020,65706
15019,133554
30983,51145
38011,83737
78280,5330
25994,78973
2894,2080
127994,16617
111695,132987
65214,106414
120003,29497
101891,97722
45951,43939
146277,11369
85466,15836
143624,42058
68438,57425
37049,133867
127125,73878
47266,123792
128770,102774
26527,88465
147068,58025
3346,115449
76619,120551
71358,26090
108515,28745
64950,106658
88426,46811
87603,146247
33194,75024
59007,25884
50943,21123
82633,38670
111502,105741
136767,33967
98059,43989
33371,55176
720,140360
120892,71949
111596,103694
126793,75901
122777,54333
19948,132399
74201,106785
48817,22960
118825,102256
104425,142344
67257,52276
101100,99803
36979,18245
15050,51701
64213,70623
60062,55826
53480,66619
104784,64494
26192,132253
88717,58481
116697,18761
96821,41696
19666,40858
32518,103190
89349,60572
3097,17392
65862,143946
127876,30852
135344,2165
48346,40509
94482,75871
7300,135534
71144,103333
5776,124598
64180,113478
117153,95360
64406,102454
13474,51088
96827,89506
59593,68907
56991,39850
1298,109637
144170,6587
23739,110208
59930,102767
142131,114286
126077,37162
42571,51104
136799,102678
36115,89285
125044,122233
140022,36608
105747,125666
51799,147141
18454,39551
121019,26717
52902,67944
32548,66379
88557,81433
72026,107103
20333,118213
108793,109960
108535,25444
143120,145503
126963,102074
62963,116662
75142,108778
132898,13421
1199,110859
112694,44178
53576,130169
44094,86618
135144,43316
141412,83398
28027,43437
21231,37676
138626,135423
144871,23526
40456,31573
85270,15758
147807,148547
34354,5291
95424,85818
89015,2018
106561,30823
18399,2544
69279,71111
146537,2932
15845,90274
46281,104775
123294,100203
99228,11624
146357,71254
116953,57175
29390,122078
125244,104578
210,24878
538,99781
29344,34757
40480,73019
58218,85080
3642,93746
148276,127881
92387,140030
30139,103845
127078,115316
92059,85620
110110,25761
94855,13634
133991,90024
65036,45885
37545,3210
142324,60130
122287,142286
121682,141637
54399,78885
30085,54602
108951,143711
84367,134266
63300,130354
8665,122494
66063,17925
32261,92079
8093,20265
47156,14973
40990,50145
26517,16178
145898,28877
76583,77756
24002,137518
7151,121740
119918,141331
94495,9733
70396,56167
100997,43748
2729,105758
38816,52673
114272,80729
31667,98028
2029,102230
5597,43481
80060,143646
16334,14719
9368,23180
30669,77922
94207,131817
7599,25726
12092,107572
32611,70984
35804,84811
82725,129597
87604,120186
35025,34622
79087,98886
5883,133444
15928,111376
147912,127539
142378,96763
138693,14235
13664,122412
92896,1571
20460,38495
142995,85007
81777,146538
17179,111845
148879,143471
59642,54828
100703,100484
94102,551
114063,86543
37347,71326
90392,50740
132532,59689
113340,13405
105633,124638
53412,40541
26576,101135
117248,63198
76117,29911
1540,83276
116826,40443
14618,33050
106344,104696
112041,51544
109084,70359
128198,36973
134529,67039
9399,115631
47996,26185
56122,92617
71338,75092
132072,104170
101762,70635
63623,32996
20336,119020
12467,14210
61392,131701
83917,55175
5886,44175
132073,103902
87140,5118
63328,56884
125086,117030
28307,24281
145262,140984
5757,97516
126499,103050
141445,105847
71296,90078
81884,136581
85646,24884
126779,62370
39139,146308
56281,37541
81761,53046
33057,39631
76264,100192
33754,78165
34747,22120
71357,75590
31650,91512
106544,63406
129343,149732
125880,111626
55272,16938
129533,131925
12390,118542
63902,106894
57677,108169
92197,35393
54021,29883
92583,89859
90989,68147
85734,30223
76326,46154
53183,56436
45306,78524
80778,26582
97900,120727
25898,100967
85392,1750
69278,148066
141769,26024
109682,27901
92667,74325
134246,40023
90351,37696
4809,82302
56330,87316
38541,32809
44437,109456
62689,30521
943,114581
112914,2599
49742,139191
57015,121473
145714,104115
96207,20981
86308,57697
105300,85085
49925,80982
81839,30009
45280,64665
90419,7036
97313,59461
95509,92616
122039,103336
56242,36489
138079,77410
98967,30209
124831,109512
83133,143007
12865,75820
65391,63084
114696,45407
137945,25089
22065,5021
136295,13326
75245,39739
139180,100857
48959,55105
6429,123057
106750,62151
142691,115156
8375,133271
56891,116262
103232,4160
26147,118618
136226,18347
147599,116456
2153,56506
44195,103783
101462,62523
58727,140688
144959,43371
103233,23163
47939,12174
22232,104723
26699,9967
140481,27984
115999,69315
72639,107233
90427,108221
95423,36872
17411,85914
17147,26677
76764,19542
57457,9185
92364,117112
140557,84469
84445,113156
28522,149543
141496,24156
54988,2786
113622,393
123725,25381
125374,44184
4085,20422
28072,104746
115219,130348
27343,49270
44739,70724
99603,51512
82122,72249
148773,23331
37,143497
109277,33550
120402,21942
123996,1938
81016,63069
147308,92425
121426,120710
62653,88788
58015,21665
81464,88641
77512,82839
49733,87144
81225,36238
111188,119811
46863,132204
53168,85633
9879,100649
19631,126403
14240,51045
19995,121658
93295,19146
68414,138826
146111,88097
97632,30740
33490,145273
50251,94031
95046,125022
53172,49346
27113,91974
54893,100883
60044,146110
59677,140626
33695,72243
19410,21203
143577,105241
42755,116822
95891,124256
458,73854
84125,29152
16813,98984
141260,8086
83097,20163
90921,68838
1551,116204
138848,59090
32660,40907
128231,20498
43759,100585
105733,119403
125243,52860
94536,126751
143611,119689
86635,11445
39682,50526
5062,2779
106086,69145
28730,29610
75917,45130
101841,53110
92375,38377
4101,17070
49333,24060
61171,5496
95642,49191
101261,80405
115200,113430
97649,81285
55586,129202
49604,24023
147380,49478
119116,5639
140114,86698
99704,145832
72872,139077
40389,49418
133219,8158
137669,14468
101757,24192
65666,125489
11278,131035
94095,41135
913,58282
85941,38064
100621,2538
136881,49586
77152,133181
52186,34740
137053,41411
120124,110636
125425,75383
139240,123615
2909,59554
97951,12277
142330,71799
78838,105340
34150,105597
104344,79055
35410,149676
125370,100220
6356,6338
90552,71620
46030,32143
98763,61937
40028,102634
37703,85404
872,4055
27551,32513
8081,85075
27307,42111
17743,4146
104752,1967
40866,62164
93749,29909
132374,86903
136060,84093
112473,142244
121398,63105
111806,24621
60990,63066
121063,30070
63822,89627
3197,134984
23649,52313
128424,68658
75266,8466
114863,76059
72331,121229
100020,90447
134815,14651
40598,90950
146377,81145
10502,34590
146666,31873
5235,29447
17137,121919
121764,6627
96046,25572
46939,40262
104434,59531
137012,72109
133310,37093
147541,128852
49753,147312
27556,72173
58323,132700
115275,60368
45383,19239
4724,75333
57349,29439
35333,73480
59153,106165
51897,27703
119772,33483
77320,38216
140483,49577
141246,23196
45473,59572
71744,62051
9046,42218
22143,23745
63861,41236
131440,145147
39607,109136
55109,70028
46745,122158
47304,139152
61561,119285
69435,32450
31344,109002
111299,29339
1899,107405
99495,8995
94474,46010
127082,67299
109232,7692
76045,83253
111777,148012
92145,112621
120875,61178
93540,73133
64889,149442
64555,55220
114351,53913
17842,22749
99901,92228
105286,7327
3360,107394
6788,124481
75729,51124
44456,1589
53851,114185
2500,44995
26525,114985
1250,92835
26443,86400
116809,14460
99660,113378
115833,47057
108421,74817
69197,45570
11714,4301
97687,46862
60628,6578
149338,55310
45781,102440
63843,102955
47941,36218
90345,73495
42379,65017
219,50478
128602,36756
147905,132432
40249,118116
123092,149797
147269,80973
2543,114315
95765,141696
134908,127275
43704,80019
44751,119353
18333,128499
66218,119309
85174,79853
125119,114950
40888,10853
134045,43945
34453,133319
30523,55995
124284,58919
90681,83150
90098,141652
52352,75496
42539,121598
123343,76556
91636,115529
11043,140066
70843,33047
70869,54860
122404,16340
55238,54950
17766,68570
127791,22893
48672,56786
65634,48788
131111,90674
116859,64937
17821,13279
91797,96933
4785,96429
122604,84218
91141,57768
146520,92092
73131,124927
13470,92120
26208,56048
85342,129029
27572,132723
91567,142305
6265,43484
147917,6408
109945,46412
141861,31750
20701,55644
119707,100758
80519,126246
18012,141418
19072,88320
23198,142637
65568,34091
70698,74558
131512,112533
11369,21506
61783,142249
59213,37632
44782,111550
42614,64024
17217,37061
32378,52877
126561,12421
9361,84112
143037,130402
110836,51438
133867,24843
65367,23788
99639,103859
4206,48014
71949,65273
58662,172
143267,17068
130719,124973
96826,9972
47587,82941
93438,92161
80941,60623
22970,21774
136752,47330
11153,28249
13860,384
142769,136004
70543,119716
42058,34852
27321,85529
48585,54739
484,72203
57700,22474
20574,4100
35889,21650
97722,118181
106414,136378
16617,78707
78973,93204
83737,143311
128837,36580
65706,61173
81992,13276
133554,86053
142343,4434
51145,115596
122333,3683
44144,60046
143039,103470
17387,35228
133617,133456
113009,148494
51120,25996
133844,48815
42360,110804
57311,128919
42835,100473
81334,11773
82252,23714
23888,65848
12715,79929
32656,38135
126407,14841
122888,51324
50317,56847
45913,73171
115475,143997
117836,79294
139692,121057
4290,145444
16938,91518
89248,132800
100766,118747
84917,118664
39939,11890
100920,94292
56562,27674
148066,139461
15625,55446
27901,68253
68147,51619
7719,60802
46154,126228
104531,2954
70803,18937
40023,33469
82302,51627
117114,125845
87316,11461
109456,56380
2599,49786
30521,24741
90078,140747
95226,18587
37696,102748
4638,34474
89859,30080
35393,74449
74325,62993
140190,148775
33382,58827
112649,79626
29883,97408
107967,119307
136581,89027
126243,131063
97516,8521
56884,51581
24281,51252
130987,124900
128318,144739
76826,4503
117030,68416
3850,83179
44175,81750
131701,131344
119020,35069
77922,37646
14719,114421
25726,112709
104170,130950
92617,4240
107572,10692
25259,124871
43481,66040
120186,64118
102230,144598
21857,8270
143646,56493
23180,61731
14210,32784
127023,103482
141711,132091
69322,134624
124022,67987
57697,135925
104115,25956
139191,53284
103050,112655
5118,47824
121473,114805
103902,88808
55175,131599
85818,148230
98880,71697
79316,27051
114179,38759
72993,123344
26003,140837
43853,125802
69327,120268
68328,63534
145503,14496
21263,29272
56033,39499
749,146984
9530,94861
15758,82862
71488,109608
2544,27776
71254,31260
70635,89516
131817,50339
32996,149726
5291,70692
2018,34326
148547,760
30823,10757
71111,66081
100203,146034
28006,68464
6984,12736
36896,50228
104775,39244
36909,3265
92047,57706
2932,149537
47705,75572
23526,93750
107520,104095
135423,45541
83398,47966
129078,30015
12157,4574
86618,18181
55888,42059
53479,127597
122044,5708
68858,145769
44178,33206
89545,75450
143421,46005
100751,139916
110859,64791
108778,140790
69494,133332
1603,38690
136169,1428
19586,111502
17392,46115
2165,33524
124598,126879
102767,87775
30852,51916
89285,120474
51104,7546
122233,108997
83925,57513
36608,137948
118992,92826
55207,87888
115735,119032
125666,42022
138914,48102
39551,73889
85874,3495
107203,125270
40106,88852
7456,4535
115117,32357
68919,117991
811,58768
114892,39265
88267,39787
88842,113741
89991,22118
143550,94196
140295,45366
114713,38692
94812,25494
72486,134700
37162,1261
1053,71474
39850,20179
54333,25994
89506,38011
132399,106136
75901,2894
140360,53322
121742,111695
43989,126183
105741,70475
185,90533
55176,4402
33967,132990
11488,2446
38670,117070
25884,117061
147825,125119
26711,32112
62252,37620
90772,129857
40976,129337
128093,28162
7010,24251
70269,12552
101045,72773
58563,23987
16902,20810
143281,141047
17935,56775
106063,26760
9970,44089
122550,12676
139569,88389
100358,66420
27537,41659
83533,144998
71780,30523
48194,90098
91067,30603
146689,5998
33522,76546
88129,101153
46811,43128
26090,11475
106658,112633
61707,34010
28745,1015
143605,82754
79168,57645
98058,22813
21104,23810
18721,104870
54616,30544
63536,83194
119789,88267
99422,94433
64673,89991
61624,55207
82356,88842
72442,115735
62319,81920
78482,138914
142923,107203
130850,120236
142750,43853
82562,51833
4086,125782
93485,85874
146247,40106
104834,115117
13682,134959
75024,26003
115449,7456
88465,68919
144250,16590
123792,149468
135917,93471
73878,96293
23304,21329
5905,811
52969,9483
50237,114892
7,119348
46720,10667
39795,71490
141964,121638
57543,61907
23003,93438
29497,13860
86884,42614
84619,142769
21546,32378
124975,133820
125048,126561
95153,110836
134410,9361
139492,58662
132987,4206
5330,143037
43939,65367
37832,135917
15836,77013
57425,99639
133820,185
37147,121742
