path1,path2
36776,70339
109509,136151
134456,146273
5710,114149
137474,86102
66225,86729
57539,72409
94034,95614
131052,10501
130696,60016
102750,16595
63042,41853
127743,36035
41718,71475
146213,114199
124109,46595
91163,32569
86050,34433
140406,72777
46820,56771
129802,23723
123169,16722
84921,81315
48098,106361
70917,80731
41747,112005
23816,11622
22837,132643
103606,140033
86345,89933
98827,26869
34506,123123
68800,101185
120972,112487
46161,37081
107729,140915
77656,105543
116200,58485
114962,96276
146126,816
118471,10677
36265,37979
139416,105182
119555,85492
81353,83369
65601,31576
65139,107783
80389,128342
92382,41854
97219,41735
42698,65816
10137,64790
127471,90877
85066,26339
48447,16693
116041,140618
41917,98263
68463,12047
149345,142051
6849,89385
44465,7317
136429,22683
69937,123048
148098,64819
74317,88786
54144,19246
122427,132036
81781,29165
124985,95010
85181,136022
128172,70610
42960,55779
77141,138282
55304,45793
121517,141609
24420,68823
67844,78636
60809,138312
97659,60622
79152,60259
85518,2486
128382,98483
51615,56914
76746,68379
135205,30004
137897,111227
3038,59731
91648,148332
40519,60699
29874,124654
122422,130876
6679,97650
83020,46780
137906,114305
44206,59836
72505,142025
69383,14605
136398,45291
83457,111001
135853,102831
77450,107527
108177,78839
41583,13679
33123,29183
137933,133656
97139,16282
119765,52683
7983,119673
100903,114206
67552,68501
66112,114711
20729,119697
115210,44657
146849,15900
34062,9400
115128,33056
120795,30469
31903,69832
41445,134813
101466,73465
93966,80291
7247,42089
106989,5873
81684,143747
60500,141948
118972,73263
3470,81131
104238,51735
74335,133207
22054,41952
36531,130687
120685,31128
98612,47021
132201,139994
29510,131239
120894,20406
47547,9464
18057,114303
95203,107199
28315,127420
43509,124346
88595,63305
59051,93477
22638,55571
30961,32867
132994,40311
131640,66933
28208,44473
24646,87147
59837,12208
70691,61478
112251,140982
88106,25144
18921,84958
134255,78465
124173,40381
33902,82197
235,34114
56831,133979
66603,27132
44187,106030
139165,130621
108774,134418
131476,98416
89520,74815
143861,144262
70432,78848
142088,102619
52385,54266
1720,139952
89532,22228
119797,73814
99857,52264
108986,79658
41879,40446
17,34933
110246,103816
73365,124909
24916,59251
2167,23276
28557,104710
135757,119849
25799,49899
110980,58553
62520,10970
21344,137050
18681,140161
62581,18967
93118,80319
99935,137654
46894,116929
132626,55963
60480,74701
67285,37402
35656,27722
76436,38681
76052,33796
131994,39956
124371,37844
66903,133639
87591,6153
9833,5551
89141,117549
28844,7633
118196,98624
132527,105600
118623,117662
64061,115865
41342,114827
37060,60593
20442,149152
51892,29013
39513,85658
33248,44918
73453,80278
98510,130901
92686,35576
44531,55776
61579,19145
51856,87400
23230,93747
14402,144154
40493,119623
24921,138165
25687,31584
93535,107574
115720,145405
55123,27182
103696,3734
144847,42950
144510,142553
82864,132252
24751,27904
64097,141014
1110,68982
42281,27381
105607,93203
81787,2646
131307,101487
113847,82266
7446,45667
75571,73797
131484,30402
77414,31625
133075,142643
56119,8910
109328,2899
33466,114480
43201,57632
70826,31075
64853,27857
20976,79531
121110,32597
103594,65897
15744,23135
39564,41060
63237,63299
108476,47248
148560,118792
39920,2476
52571,6168
7714,8575
96257,31475
97315,134415
143067,45968
91683,98291
145011,21449
20949,51985
51579,73542
85255,69398
123280,14904
30260,7844
82846,129490
118008,6141
2382,85382
17383,21418
124143,70904
105446,98805
112406,12335
109885,1173
85086,82116
106757,144674
55140,113390
148725,87951
24066,71973
101949,19411
49316,31446
102797,40675
76706,99269
52475,65452
59787,57273
145372,62246
34041,127261
38843,10084
102148,21868
15570,136213
47027,131363
64946,74897
145953,48296
124574,22948
30791,35234
57212,18414
113038,69212
122841,137407
114196,5906
58510,135322
134788,132506
19337,118171
140915,8794
101185,69191
26869,41539
140033,65287
15901,114287
11622,108714
34433,73236
80731,89355
72402,146869
8778,87945
93122,136981
143757,37418
4389,55830
95070,145365
96689,99951
106361,134194
35133,28486
81315,23675
113812,43958
55842,74290
109654,78904
23606,57422
16722,149017
33362,40292
23723,148182
146539,140102
56771,51362
85492,9941
114199,103571
32569,122187
132643,34874
46595,79695
92807,60185
816,14071
71475,15205
10677,32362
105182,139775
83369,19916
72409,95113
86102,118411
106779,114719
15291,104287
146273,143176
41854,148524
65816,102200
102191,103128
98263,31280
22683,65665
142051,90699
7317,101169
46780,131321
88786,65284
30004,53518
59836,149202
68379,122731
78636,109234
93896,128422
72027,110656
138738,91348
53448,84765
116613,48428
22029,27534
132904,61677
60622,121353
122827,11879
121279,83168
43546,141628
117936,134825
92219,82363
46179,49458
2486,88821
56914,19170
138312,104743
60259,72304
144683,49200
34052,62321
140346,42173
124934,35677
20933,87226
32514,21564
92676,38484
56638,128078
58652,88531
6647,22097
43072,29681
83536,144474
113661,117193
118210,72512
20037,23471
122616,145508
93086,118621
40782,8933
140663,107173
60673,100139
16438,41489
98221,74046
130876,47943
64875,77750
89385,41519
97650,52740
114305,66913
111227,76242
98483,49800
59731,14604
60699,135431
15785,100578
124654,94539
38233,116129
124212,131889
16693,101114
12047,87732
26339,142795
34222,117082
90877,149086
107783,72100
86729,110142
31576,754
128342,22253
114149,27246
133254,129408
70339,65209
25623,83040
43386,130851
99695,24295
94619,80387
120857,25644
110926,43162
77798,112260
81018,114103
142857,14171
136151,15416
56061,39663
41735,39954
111578,118176
138908,119131
1135,23909
103082,85686
147572,119093
33579,149723
149880,1296
63867,65562
142511,82261
22256,14314
16826,78179
126850,60821
130452,22113
3244,28125
45096,141216
139991,109847
51531,83188
141186,72466
135623,16930
104564,37449
22865,106350
56288,127024
109475,144431
129997,110019
926,128654
25887,94262
21481,103191
13614,87799
44284,38131
30115,99618
116266,82387
149895,123544
99826,136152
40867,64474
52719,49890
13053,61379
118679,113554
28021,99884
131413,59104
146009,125640
70705,129920
139820,107252
53131,15237
128553,36690
41887,86702
129909,80792
119639,64991
119782,130211
31734,10856
30766,116205
14227,75565
130772,76811
146721,87463
37717,69768
76948,7346
96637,37373
52035,114399
89551,2677
41474,54282
69979,541
69493,82918
34359,118630
55535,13280
137781,112324
52101,79075
55241,114428
148810,108192
39199,119911
108748,130269
136556,42522
8278,113079
70528,1636
143093,18564
27479,29989
55222,138077
18139,100380
58108,60197
19496,91094
132305,93873
107042,33178
18424,34290
41859,126787
20065,92640
95925,113350
23825,79754
73673,45172
18560,145241
147218,122751
57520,88198
51496,123585
123048,102383
132036,118889
14605,61128
111001,121340
128049,82023
68823,128396
45793,69804
23996,123162
80281,15424
94130,97173
54757,89669
34197,53081
52487,3914
87512,13237
129668,145306
61425,59408
78106,47338
114132,27448
76686,17856
128032,40136
7429,66058
15900,114355
64431,21862
68501,32021
44124,83685
18105,104737
127492,23279
20011,98613
51812,134515
77746,90661
132491,98380
129629,42701
51660,112836
143015,94484
13466,44787
145100,32022
103083,103119
105461,72048
127315,16525
74806,98675
9105,66210
36269,30533
75061,29173
108254,65974
107721,136521
20160,72870
93869,133395
143763,20370
20579,82939
88830,132521
87017,117431
80219,87007
795,47775
35576,73976
65161,58477
93747,148067
68611,111896
119623,122979
80258,113487
138165,95893
107574,146479
27182,33960
42950,126616
101487,134358
142553,135600
27904,36084
33796,6758
141014,129422
27381,10275
38681,24638
39956,37056
27722,131232
143588,27216
148067,90154
47184,49338
65485,80404
58477,138857
87007,93142
73976,90673
74701,82546
116929,45320
93203,7758
18967,146294
68982,103541
2646,113817
82266,136775
10970,21116
45667,71859
119849,85953
23276,8504
49899,7614
59251,110541
79658,9881
124909,112101
40446,80930
103816,33750
52264,70507
61478,81257
87147,68581
40385,89054
134418,122660
27132,7627
89076,82840
125168,79079
76728,17280
34114,129454
118171,98524
145306,36269
47338,127376
8910,131117
89669,81463
81133,62123
53081,98799
13237,46851
132506,128795
8794,140490
41539,118349
51695,59730
92457,73825
77839,84199
101564,15689
42155,145388
114454,144056
118188,20094
21247,116255
114287,50939
16414,34201
69658,130795
29703,92963
6792,35545
55830,60225
2677,72534
145365,62490
22948,11538
134194,115002
35234,90675
74897,43338
69212,18128
131363,145814
137407,60381
136213,65485
83763,21984
3914,130385
135322,10198
89355,90136
5906,43293
87945,109984
48296,99404
136981,132054
146869,21778
73236,72047
65287,38712
69191,133602
108714,134787
37418,96248
116205,115540
54282,95014
99951,65197
28486,4900
73267,88697
23675,56898
24225,5861
114311,42016
93873,141413
71361,132480
39640,127222
541,16472
149017,143236
103571,66329
82918,143919
60197,143285
118630,100082
112324,46033
91094,91946
33178,106459
45172,41996
92640,146211
79754,25450
145241,118864
102383,89710
122751,12849
123585,31232
61128,53061
19411,136083
53373,87434
136083,90370
90370,53373
113350,120267
6197,6197
138203,134171
134171,15600
141049,138203
15600,117895
13346,124674
6757,2974
117895,89366
126787,110854
124674,15893
79075,80191
34290,6757
89366,9376
114428,13346
13280,141049
108192,119112
130269,69395
113079,91160
22953,11309
54628,6929
110898,130661
112766,18436
146954,101113
122731,124999
142847,60901
65284,26947
65665,30320
100858,52931
31280,7628
140570,110898
18564,134450
138077,22953
119911,78149
1636,54628
78149,112766
66990,141468
40162,40162
109234,143532
149202,4709
80676,21169
49458,146482
104743,50957
88821,137198
82363,80676
141628,124443
11879,35118
132561,105608
121353,132561
113448,113448
41425,137316
50079,14871
93375,41425
1038,133763
31487,50079
139473,76050
96507,93375
119297,129309
5625,46792
106998,67745
7769,83156
99128,120582
32368,33857
96582,14395
34071,48573
99194,25466
144204,62900
8617,146603
139381,105791
136979,70261
104980,107126
14,37087
73154,30919
39351,102735
144292,36466
59236,139698
49940,122815
105335,4268
82820,79247
16418,140592
105147,107631
5759,96045
38874,119865
70412,9692
129721,92204
109953,131590
17325,76621
120958,136388
85298,96422
124215,106118
134381,47039
28028,91583
36821,116260
40374,13778
93675,1038
84997,17622
97448,31487
121127,43181
45333,139473
23118,104980
88890,96507
10115,136979
754,77440
72100,39351
117082,14
110142,97878
22253,132544
135431,47902
24295,44230
27246,73154
130851,59652
129408,140986
71177,24758
65209,87587
108141,39720
34650,52985
64500,30733
37510,58584
83040,73505
66508,105335
148368,94088
139551,82820
52714,59236
89253,85724
21686,83371
14902,57924
7344,144292
18316,49940
134316,65829
16917,21283
64029,109357
72648,79377
16755,20
27271,8635
25741,85958
126517,134092
136889,5759
34207,23941
94125,120757
25630,25932
83807,98848
111033,62680
44207,36103
2221,80159
17980,12703
11936,38874
40645,129721
16511,17325
130160,70412
134674,54852
42845,105147
20230,32489
94348,119576
116142,118937
15028,144273
23549,134381
80609,44207
115769,130160
48555,124215
3865,75745
3762,22601
61187,85298
38040,20230
58239,120958
131871,109953
49952,18734
66984,10215
60020,16740
119392,116107
7490,46380
89234,15028
19245,136737
101607,133542
110231,78056
21805,120370
23009,111952
54252,46386
87117,107250
6323,86567
66272,85265
121602,98022
95184,1352
51986,83025
11627,126770
9990,128954
15188,44832
65562,65982
36493,19795
1296,29860
82261,85335
78179,56112
39954,137834
119131,141362
85686,97810
149723,52271
7564,120862
61772,29232
34517,105813
138187,104391
3248,144655
16916,141747
109600,77602
107687,15068
104869,117872
72217,30998
92965,141856
11443,111064
21560,127038
139932,47818
107195,30820
107384,61234
103569,109127
119117,112674
148624,95490
38449,140696
87040,97549
143730,68196
66292,50246
146764,24034
81603,137983
133377,48127
13240,29418
103672,127572
13308,8937
134405,63081
5014,74416
117275,51754
112310,73304
23690,105316
51748,95497
103915,21464
140029,128715
116588,66285
99608,8186
149717,7007
48561,69036
13343,63461
71794,136776
63565,65203
18374,128717
145038,81593
2699,4064
10166,4760
77745,140778
81593,79029
79029,68374
6301,53941
107442,102075
73815,60310
72096,131060
88293,73815
13586,6301
50047,77745
76708,2699
78947,4509
99663,17056
24068,99429
19390,21805
135340,101607
149649,23009
121079,48561
62118,19245
7340,119392
120620,21445
144976,7490
103027,109600
4662,89234
56358,112310
61764,16916
105078,107195
82830,107687
112301,126663
62652,104869
48861,139932
46118,107384
44986,134405
119694,3248
144410,117275
149199,138187
93428,13308
11552,133377
123688,103569
136426,21560
129520,72217
96117,9505
7157,16755
26727,25032
132499,25741
75071,115769
3363,3865
40065,111202
83316,58413
131816,3762
138707,48555
140791,80609
31111,94348
7178,23549
147279,116142
8620,42845
8442,126517
57728,27271
88213,136889
16778,83807
22789,134674
81077,111033
37732,17980
125150,16511
56012,84997
105884,89253
18696,11936
66688,21686
91182,40645
117899,25630
98314,34207
107485,72648
15555,92965
71543,64029
103726,69004
21284,94125
21456,14902
36758,18316
93254,87040
90293,148368
28067,7344
97054,139551
121835,45333
115031,13096
29851,23118
109969,66508
70958,64500
74257,108141
146577,66292
37425,71177
3247,71842
81380,81603
144414,103672
63207,7564
693,34517
85509,5014
128834,125240
87125,140029
31432,77262
35770,36493
120668,61772
31878,51748
14086,149717
54310,103915
2150,99608
100919,87117
110839,18374
120095,54252
149448,6323
443,71794
53456,145038
56819,63565
118240,13343
115838,66272
56681,95184
53226,92142
74125,51986
110985,113959
55571,137859
51940,122314
102619,10166
32867,48951
66933,84930
22228,21303
127420,107442
73814,13586
139952,76708
44473,135102
54266,88293
27887,141774
98416,141037
144262,94110
122385,71615
68297,109539
111573,59626
79547,135831
140901,29032
104500,107107
5503,14523
78848,149231
136241,140024
129478,130045
99064,111277
79924,1292
93477,40822
40311,57795
124346,35371
107199,88817
127435,22569
34933,54773
89667,65239
67195,147135
136669,71494
51849,28322
63894,145238
25078,7340
39163,149649
146082,62118
42662,67894
16608,38323
131239,78947
117585,4358
83844,81034
55236,24068
114006,121079
149526,99663
60365,59715
129282,50047
70045,9489
120498,23613
40437,84906
9464,19635
63305,58121
74815,68342
133699,55521
133979,92651
106030,113498
84958,77586
130621,58155
12208,106298
25144,12667
78465,62082
30402,58393
40381,111269
59408,93420
82197,61665
73797,64616
104710,51941
140982,46169
58553,44674
137050,68623
21862,85557
66058,14740
23279,135124
51985,51281
65897,62331
104737,68418
79531,128052
63299,24744
15424,67139
31075,13066
97173,84196
6231,127935
10084,49985
62246,48348
21868,18874
57273,137095
18414,2100
128396,31472
21343,50008
48887,24138
88198,15439
115894,149142
82023,85626
69804,6194
65452,20722
123162,144760
2476,18177
99269,122495
82116,81742
40675,9447
121340,62685
31446,14320
71973,308
113390,1577
89710,66187
98805,88030
21418,104198
6141,65215
94484,11756
12849,7669
44787,111702
72048,23785
112836,127929
98380,107998
134515,36319
69398,118354
98291,3978
7844,62398
45968,113110
23135,39932
134415,89577
85382,119664
70904,129229
8575,79988
1173,34380
6168,113716
31475,145979
41060,6395
32597,142066
47248,14658
127261,80458
118792,35390
12335,37375
144674,24026
118864,7225
87951,106252
53061,40175
87434,92782
120267,31484
59886,123522
12859,59954
102600,64273
146211,79157
31232,24823
25450,57723
98675,120906
30533,140780
132054,31856
29173,96067
99404,133981
65974,96618
109984,135827
136521,38499
43293,132275
133395,44989
82939,126864
90136,71567
132521,140008
10198,141785
21984,142947
117431,125493
20370,46761
2456,31837
72870,57094
32022,28950
16525,64998
66210,94303
21778,61713
41996,147830
72047,69409
106459,14139
38712,70939
46033,76165
134787,144410
115540,6250
65197,105602
100082,55182
133602,11552
96248,142823
5861,67838
4900,123688
143285,91182
88697,136426
143236,117899
143919,26727
16472,98314
66329,7157
95014,129520
42016,33820
132480,96117
3233,3247
147352,73678
86624,128601
112530,128834
79261,149199
127222,119694
56898,46118
141413,62652
12114,82830
51550,35592
119112,23816
60901,114807
6929,36870
69395,70917
11309,63424
21169,48098
18436,121988
4709,123169
50957,145272
91348,140406
102735,63042
48428,18522
30919,26387
105791,10750
62900,31711
70261,124625
37087,26467
146482,17331
91160,78308
107126,72939
113529,55293
19787,93850
79048,72454
101972,96764
84909,112793
12076,64757
140321,31293
38897,60422
122815,71818
96045,101417
139698,1128
25466,103027
36466,142815
48573,114582
33857,108661
146603,149095
120582,281
14395,62271
107631,47758
122632,89502
140462,71477
13778,56140
129309,2430
133763,121300
118060,9390
67745,144976
61677,4662
83156,61764
27534,112301
84765,105078
105608,56358
83168,120605
35118,102810
110656,116222
124443,41747
128422,103606
137198,98827
143532,84921
141468,129802
7628,34506
101113,86345
130661,22837
124999,48861
52931,68800
26947,46161
9376,46820
80191,86050
2974,127743
110854,146213
42522,91163
134450,107729
15893,124109
30320,35770
103128,137474
19916,120668
29989,94034
34874,66225
100380,5710
122187,36265
9941,134456
140102,54310
76811,31878
69768,57539
64991,120095
10856,14086
80792,2150
130211,95302
86702,113339
79971,73071
142294,117500
52856,63355
47812,31229
125258,93046
141813,87222
106350,33272
94262,36510
37449,25265
38131,22029
103191,122827
128654,3709
47758,121279
281,35993
45557,105459
110019,99320
127024,109509
20362,78498
144431,36776
118851,100919
38270,29556
8012,110839
67825,443
65058,118240
139501,53456
44648,149279
17331,102750
85344,41718
93850,130696
117075,149448
72454,131052
64757,114962
64200,77656
120605,120972
112793,44986
102810,116200
35592,146126
116222,31432
96764,118471
55293,139416
78308,87125
36870,85509
72939,63207
114807,65601
31711,693
26467,144414
66706,125619
124625,81380
26387,132201
149279,29851
18522,98612
10750,29510
145272,36531
121988,120894
63424,22054
149520,47547
82575,74335
60422,18057
19253,80389
101417,26043
108661,92382
1128,104238
65340,95203
71818,84956
31293,28315
68417,120685
69380,70958
16930,43509
97299,111788
72466,48447
139594,30961
36690,116041
7346,132994
87463,22638
37373,88595
14071,74257
51362,109969
60185,115031
32362,146577
118411,121835
139775,37425
95113,107485
148524,97054
104287,124173
129920,56831
114719,33902
61379,28067
15205,21456
114399,71543
49890,21284
136152,121110
59104,64853
112260,39564
109847,43201
82387,109328
83188,133075
123544,33466
64474,56119
15237,108476
113554,7714
107252,90293
125640,235
25644,66603
15416,112251
43162,134255
114103,88106
141216,1467
99618,131640
28125,122427
14171,28208
22113,81781
2430,54144
71477,148098
87799,136429
89502,72505
62271,136398
149095,44206
114582,106171
56140,77450
121300,33123
60821,135853
14314,137933
9390,3659
142815,87412
107107,119765
62082,100903
34380,56638
145979,68506
79988,58652
6395,66478
14658,83536
135831,113118
109539,18482
14523,838
94110,113661
140024,43072
111277,17632
141774,6647
1292,145874
135102,91254
9489,122616
57795,142315
23613,15785
35371,93086
22569,20037
147135,40782
54773,100282
94303,4389
68623,16438
58121,55842
64998,23606
68342,34222
19635,109654
55521,60673
14740,38233
92651,64875
31837,124212
77586,33362
111269,146539
113498,35133
93420,113812
141785,96689
64616,72402
88030,93122
1577,95070
107998,143757
308,84381
36319,8778
14320,42976
3978,75532
113110,8622
119664,137093
126864,10645
62398,499
62685,132382
71567,131238
18177,82101
81742,41583
144760,66784
9447,108177
6194,144973
149142,122422
123299,122224
20722,146260
28689,83020
64150,63329
833,77141
116401,49549
146426,40519
14912,3038
120944,121517
136473,60809
50008,55304
108736,42960
49512,74317
41215,128172
31472,99857
111702,97659
127935,108986
2100,79152
18874,41342
5040,85518
48348,64061
137095,37060
49985,18681
84196,110980
65215,123280
23785,62581
11756,46894
127929,20442
85626,132626
15439,118196
7669,90608
24138,89141
13066,97123
24744,102797
68418,52475
147830,145372
70939,38843
69409,15570
122049,124574
14139,47027
95678,145953
105602,30791
142823,110654
55182,113038
67838,65677
136343,122841
66432,138028
60852,118491
118539,101413
6250,51955
76165,87169
28322,137674
65239,15772
61713,15901
56696,34694
51281,42408
46169,132453
85557,138248
44674,71756
135124,65659
61665,20404
51941,144380
104198,14285
67139,28260
62331,57841
128052,15394
118354,118129
140008,76706
39932,39298
142947,58678
58393,51615
12667,135205
58155,24420
57094,137897
125493,76746
84906,77978
40822,131639
130045,91648
28950,29874
149231,6679
106298,137906
46761,69937
71615,44465
60310,149345
141037,41917
53941,85066
131060,3470
68374,127471
140778,42698
4064,34062
15302,97219
4760,146849
104106,287
40918,115128
59268,10137
127845,118972
41789,120795
79157,60500
37544,6849
92782,81684
35390,31903
106252,106989
37375,69383
7225,7247
133981,83457
123522,97139
40175,93966
31484,41445
64273,41898
24823,101466
51762,67552
38312,66038
120847,20729
72192,124934
5167,115210
132088,140346
7007,20933
128715,92676
19377,76733
95497,32514
23605,34052
105316,40471
21464,144683
104317,92219
63081,27652
51754,147082
8937,35642
74416,117936
85335,61539
137834,43546
77003,46179
104391,140971
141362,66112
56112,7983
2320,140590
138675,68463
97810,85181
105813,119797
120862,107850
15068,24646
29232,124985
77602,59837
120906,70432
127038,70691
30820,143861
111064,142088
30998,89520
112674,108774
125473,24751
95490,131476
109127,144510
13520,52385
30054,144847
99624,1720
95897,17
114526,89532
24034,41879
65982,21344
50246,110246
97549,62520
86427,73365
129332,103696
140696,24916
68196,55123
19795,82864
44832,1110
126770,115720
29418,2167
117659,14402
68834,28557
67021,23230
59405,40493
107250,25687
85265,105607
133365,24921
1352,93535
120308,42281
98022,64097
86567,20949
120370,113847
46386,91683
42179,7446
36553,39920
52025,77414
51022,75571
29225,131307
73304,131484
148401,148560
127572,52571
128954,97315
29860,139165
137983,143067
63298,145011
90193,81787
124080,51856
60006,51579
136005,44531
133228,82846
112336,92686
45638,61579
78056,98510
111952,2382
17913,39513
136737,35656
46380,33248
18734,76436
116107,131994
10215,66903
12703,9833
120757,124371
62680,67285
25932,28844
20,60480
98848,51892
110070,99935
31331,118008
105310,93118
1995,30260
36394,85255
148412,135757
62203,121642
56941,44187
73925,96257
36103,93254
109745,63237
8942,36758
119851,103594
30733,103726
78634,15555
39720,3363
24758,105884
52985,75071
58584,18696
21283,132499
79377,66688
8635,66432
134092,37732
23941,60852
85958,136343
109357,118539
94088,22789
73505,88213
65829,95678
59652,16778
44230,81077
97878,7178
47902,57728
136388,5040
87587,8442
140986,147279
92204,49512
76621,138707
96422,108736
91583,41215
106118,8620
132544,31111
43181,125150
47039,140791
17622,56012
116260,83316
79013,120944
131590,40065
9692,131816
79247,136473
119865,28689
4268,123299
140592,64150
46792,116401
14871,14912
94977,20976
103392,146426
31243,833
29043,15744
29681,70826
106634,18921
144474,59051
72512,8949
145508,65139
131889,81353
8933,60113
35677,119555
62321,93428
19170,110335
49200,82575
47943,67825
41519,149520
101169,139501
143176,85344
77750,44648
41489,66706
42173,140901
107173,56819
101114,129478
94539,51940
142795,136241
116129,5503
117193,122385
149086,111573
9665,104500
47195,79547
2351,42155
13096,118188
107094,101564
88531,114454
2923,69658
23471,21247
118621,16414
87226,29703
435,47812
21564,6792
134825,52856
38484,125258
137316,20362
128078,141813
22097,97299
34083,79971
76050,139594
78831,142294
48688,118851
40619,69380
90354,45557
5385,68417
83371,19253
61140,65340
144273,64200
75745,117075
119576,8012
54852,65058
22601,38270
32489,92457
118937,125168
85724,133699
57924,68297
77440,77839
69004,89076
126663,76728
58413,51695
60142,81133
8918,6231
21445,83763
99429,48887
4509,115894
65203,24225
63461,71361
84116,114311
69036,39640
8186,73267
136776,21343
133967,66990
17056,146954
4217,142847
66285,100858
94835,140570
106513,51550
144655,12859
22508,12114
141747,19787
57723,147352
59954,79048
96067,12076
140780,101972
47818,140321
31856,84909
24026,86624
38499,79261
96618,3233
142066,112530
80458,113529
22667,38897
8327,122632
59626,79013
39222,140462
102075,118060
4001,2923
16377,435
29032,94977
113716,34083
89577,78831
129229,119297
135827,48688
44989,106998
122495,31243
132275,5625
66187,103392
38323,29043
88817,106634
67894,107094
4358,99128
59715,96582
84930,121127
137859,32368
92142,2351
113959,9665
81034,10115
21303,37510
48951,88890
122314,47195
128717,34650
16371,143730
77262,146764
125240,13240
119093,119117
18992,11443
71842,16917
23909,148624
118176,134316
39663,38449
80387,18992
49800,15188
66913,120620
87732,135340
100139,11627
52740,16371
76242,9990
99884,19390
75565,121602
148182,116588
78904,23690
40292,110231
74290,60020
57422,8918
43958,66984
118889,4217
27857,49952
57632,38040
2899,131871
142643,19377
27448,11832
31625,58239
17856,61187
32021,60142
40136,133967
114480,84116
83685,15302
21449,72192
73542,132088
98613,94835
90661,104317
80319,106513
140161,77003
114355,2320
137654,86427
55963,138675
42701,129332
103119,125473
129490,13520
14904,51823
37402,99624
47775,140413
99593,95897
111896,93282
133639,114526
122979,63298
95893,124080
69448,67887
117549,60006
86658,120308
7633,133228
9812,3523
115865,112336
105600,74757
144154,5135
98624,56941
31584,36394
145405,62203
3734,91979
132252,148412
6153,105310
37844,110070
5551,1995
5158,73925
134358,109745
114827,31331
87400,8942
55776,16418
130901,61140
44918,36821
24858,5385
134019,40374
79079,99194
98524,93675
116615,97448
1707,52714
144658,34071
18397,7769
81159,40619
15249,144204
140490,90354
46851,8617
144056,28028
98799,2221
130795,139381
116255,17913
34201,36553
37667,59405
92963,42179
62123,52025
33533,67021
81463,98267
43562,133365
