path1,path2
63018,140594
91559,139844
122337,138837
120072,137800
138032,143526
52665,143510
44385,142511
107075,139276
148032,138240
110938,139994
66678,141044
132052,142857
46677,139468
25552,141809
124458,139675
35923,137867
67939,137870
66886,140882
11645,141725
70549,138309
17615,140129
128135,141501
104207,141276
118303,139975
146148,138443
91555,139295
61715,138784
27668,140952
97964,143150
149481,142133
46923,143619
117716,141332
117758,142541
44695,142700
13317,137728
98150,139860
60199,141040
67842,138152
14632,139022
73405,142916
10851,137706
38322,139811
81252,141483
148985,139486
104636,142625
11044,138142
125632,137992
65761,139786
6861,138103
17246,140108
120794,139705
35834,143527
41640,137817
45972,140187
101292,141185
73907,140671
121134,141791
110124,140982
52137,142226
39742,140477
9268,141112
51377,138738
70175,141075
57508,142502
43176,143316
39247,140122
9583,141593
63525,141589
140167,143744
57397,141052
75668,140595
85194,143506
119779,138614
136130,142069
65492,139513
47111,140161
47914,139967
137148,140168
67207,139912
133116,142026
27066,142158
70348,143407
6387,139110
135232,138789
66393,140541
46784,141065
104974,142345
38171,141626
18430,138232
57054,141962
107901,138748
115854,139064
102263,141722
70285,142788
117060,141935
129385,143019
106576,142888
109025,141357
139008,141492
120512,140998
100445,138841
9092,140941
16314,140939
97026,138940
31024,138641
87843,139813
60160,138055
138903,140990
27507,143500
56678,142855
139678,143481
133045,143592
119244,138273
95975,139415
136463,139236
91551,141232
439,140657
116890,140325
43236,138373
32727,138836
66825,141609
81943,142865
30622,138637
82954,139991
23249,143371
726,142959
138284,142491
66201,139297
135137,139216
43842,140308
54199,139360
24330,139242
81362,138571
121235,137692
129945,141288
7049,143544
118531,143493
106290,139449
91104,138995
75049,140891
45294,143240
43622,143614
77955,143587
56405,141329
136450,141519
123168,142009
127174,139600
23141,142644
25077,139948
127521,141518
77784,143293
88947,139621
47227,142047
28099,143114
11244,141823
54601,137807
119513,138043
61376,141104
86314,142015
5298,139046
54635,139288
42445,139258
77356,143692
100517,142713
119537,140301
95309,138645
108182,141995
29156,142434
72024,137984
74729,141283
15481,143426
130382,139894
60723,137917
121654,143484
53349,143356
139887,139300
2759,139464
72067,138165
83659,140423
65849,139741
29207,138144
89102,137874
120658,142104
43418,142611
109411,140202
18941,138339
91133,140618
33937,142952
113470,142210
6200,137861
73744,140803
92877,138355
139321,139404
31871,139214
6483,142268
24044,138018
125478,138459
103400,141352
3273,139827
16412,140111
62603,142596
127961,143357
67501,137737
21548,139025
113838,141571
73565,140937
92757,142455
101024,140367
114029,140892
33351,141189
37790,139325
24625,139877
101837,138470
43307,140348
140643,139956
3110,140743
5280,140714
119215,139780
8348,140587
110576,142643
7653,140512
83078,138664
68508,139264
63643,143664
60488,142165
53889,138681
146515,137990
11846,139107
103086,139458
146815,142543
35680,139820
37070,139602
85778,140760
140933,139965
128997,143254
115452,140683
130109,140455
42396,138563
109720,138494
98769,141889
33344,140663
142932,141951
73629,143763
23636,139940
56117,140796
92274,140331
74092,141012
30097,141843
131481,141426
51299,142961
106700,143185
137056,143588
83283,142777
57250,137904
97654,139651
31858,138621
118393,141765
123805,142966
95216,141393
54986,139475
147595,137693
119739,142273
45535,139759
100911,143043
26852,143489
46424,141394
69143,140514
52068,141729
146285,142519
84701,143477
78738,140105
127698,139155
39652,137844
38613,138828
16361,143617
119317,138894
109058,142878
123326,142678
71807,143476
7943,142894
51976,139437
56235,140845
74329,140490
80341,138907
126039,139483
43334,142760
68635,142316
121695,140402
132190,139548
35937,138857
69452,138668
19896,140920
66174,142306
8205,143237
27186,141318
15987,141788
121418,139280
149173,142295
98499,140655
47351,140253
88322,143747
147528,142223
114433,138935
137420,140634
42773,143685
19894,143546
4067,142530
128929,141542
64966,141310
26200,143227
19588,140907
35654,139089
920,141633
102716,142660
83290,141830
143146,142051
116282,142363
62354,141157
77051,138247
56656,139962
23435,141606
130911,137977
54556,142770
116770,143055
22363,142883
105367,142461
97915,140063
3581,138133
77111,139908
126007,137970
113367,141267
85220,140233
97547,142856
91550,140213
35322,138561
45811,139626
97126,138825
73306,140533
105872,140033
39702,143770
69631,142481
115044,143474
133878,138236
144479,142252
80691,143499
16907,139256
120673,143246
105850,142211
24713,139644
135879,142665
83426,142912
64664,138056
28382,141840
6519,141143
34019,142874
146709,138602
17458,138282
54802,142951
144159,143702
4356,142401
46872,141948
56813,140151
147336,142745
125694,143810
35202,139385
65375,137781
66294,139990
41332,137654
80595,139104
64619,140010
130426,142188
67637,140452
21580,143093
67671,143296
49903,142761
35493,140868
108671,141886
40850,140035
96930,141443
3086,142725
60609,142407
133921,140915
112380,142004
31063,141287
13577,141186
124505,143567
110746,142182
103650,137853
136843,137972
79022,138031
79042,138341
10114,141408
116768,142956
98519,141818
91220,141051
79312,139952
55760,141569
30476,139654
69292,141261
145751,142106
8226,141912
58103,140134
68359,142479
90594,141292
40499,138908
119693,138428
76446,143200
148661,140819
86967,139900
13044,139156
5355,137682
120133,142704
89037,142921
82540,138325
60400,140067
45376,139639
97082,140410
88228,140165
19247,138652
71588,137958
134153,140950
115622,137886
95515,141625
111838,142427
111709,139233
130859,141755
54503,140211
125977,138622
77001,139112
25591,143589
55959,142436
75931,138972
137714,138960
43588,137790
61396,140409
41507,142594
230,143367
149443,138331
32430,140095
45559,139344
82650,139522
107739,139706
55250,140817
18455,138517
3513,141425
68972,141719
37299,141384
44775,138954
86212,139024
38486,141600
7987,142420
192,143656
80483,140911
146411,140382
97941,139151
35429,143607
19194,139016
116143,138456
39686,140484
2580,140116
44627,138502
67149,140224
113596,138048
43962,142125
127176,140656
46860,138578
16216,140177
94443,140103
56315,139850
127832,139469
121813,141417
99610,141270
28635,143119
38659,139215
63100,139970
111444,139419
56149,141380
137336,143049
94958,142352
3302,141407
3584,142105
90932,142525
109839,142122
148736,139632
78198,138661
26047,142915
1553,143737
89419,143678
127369,142318
92246,143001
100265,139725
88627,140107
62833,139791
143987,139601
95250,141461
58717,142194
141214,141299
122760,138988
148357,141200
90722,142085
93341,138078
125739,137847
103972,138163
147555,141014
120207,137816
4792,139556
70243,139635
77913,139743
144787,141550
125336,138513
122061,139462
57180,138913
145018,140230
85554,143464
83819,4554
140004,3093
127980,2980
85021,7260
68659,1032
16646,4025
79269,6794
16729,4654
17536,1262
138400,1318
142514,4060
142873,5093
125090,6211
43511,7318
56075,5670
80490,2211
56649,3623
75816,4157
56390,7900
113599,1157
86092,3616
56730,2946
99393,3481
144314,6413
26086,5245
148262,5864
9205,1707
93492,1974
147087,1921
10672,4735
97475,557
44993,2324
84106,4992
50247,5854
71835,3244
131804,6550
95504,3689
8544,4522
5471,6142
59974,7560
122493,1621
67985,4624
40604,4158
123770,7138
48243,5321
99587,5418
3225,4486
147463,563
131423,3339
129453,552
115411,1461
42000,7009
39197,7765
6086,3191
55196,812
29664,2317
139606,2421
3386,2492
65831,6968
143751,5039
112029,3048
61617,6605
30061,7386
114301,2653
122435,3591
106991,5591
112556,7934
70411,4123
12951,5173
63672,6898
56186,3169
21568,5282
127783,1486
84767,3550
138214,5845
48748,2772
104292,2513
138723,392
20119,4858
31398,1076
146055,95
123197,1434
26091,3157
42877,963
106037,6673
22083,6626
86436,5556
101238,6739
64799,4994
101059,2975
105709,4904
147705,3442
102318,7548
22091,6100
9263,2198
62864,7791
69887,1772
38974,7627
52372,7625
61154,5216
774,5684
94756,3270
112140,1849
134214,2034
106805,6074
111417,4566
143362,4929
115886,945
100475,6101
97583,2393
37209,1665
20712,5065
92336,0
37831,3720
44654,6470
110351,7525
119428,5077
95596,2890
28681,2297
68775,2318
108440,7970
47093,4395
129664,3279
137238,2484
112596,1260
48654,382
48602,868
83719,2079
928,3637
147636,4451
88200,4068
144426,4161
65645,3852
125485,2157
54512,1431
22798,6012
6556,7758
131797,4918
140130,6423
93383,4704
34936,4113
20477,1897
133189,5199
38743,2032
94541,4665
122089,7022
135283,6313
38196,1712
58320,1866
118658,7411
123853,6981
35828,7854
51851,5671
18538,6151
52741,6352
141927,7114
25390,303
35599,4784
148549,7888
133164,4351
114198,6248
134373,5392
80249,1607
26516,2996
145122,6622
97853,4151
8518,6487
51755,7838
8193,3856
115383,5260
106430,7445
46368,4364
60257,643
35744,6456
101509,3677
60938,4957
140638,7889
44537,7614
108948,5978
141674,5052
132897,4934
83048,1964
2630,4682
3947,3056
74753,3699
112341,2561
39975,4324
43899,875
102355,1127
53516,6056
95713,1193
142651,5230
27098,7123
92752,6271
22124,3834
85089,7575
66708,4171
83389,1889
144733,7461
104157,5368
84908,5345
7165,1955
106992,629
51017,6048
143413,7323
7425,2303
28173,5262
67644,7077
103306,7694
43446,7608
39143,2918
129059,1582
4496,2335
59896,922
34438,7642
59511,8036
55208,5880
93932,6758
144905,4386
120215,2298
139393,2642
128168,5931
65123,7521
87722,6141
33567,933
23603,3272
87824,618
79892,164
5822,1807
93740,3911
75513,4059
147585,954
147679,681
103394,3977
146993,3336
91473,6122
39350,6113
11135,6827
37662,2238
74116,6254
101127,6082
44872,5333
149920,2481
120038,1084
66452,3607
115933,7468
141341,7540
52940,5370
86190,2887
118294,3534
68336,2872
15462,4450
59957,5934
104973,4742
46698,1982
141145,4673
91322,5117
124759,7712
63210,5887
36824,5225
52233,6800
121846,7526
114312,7600
44824,6657
96658,3733
116316,1437
91992,365
27173,1006
10071,2916
67063,1917
128562,7279
21768,6329
27538,7603
32074,6007
119660,6201
41227,6465
57546,7317
25108,4205
145708,7273
124390,1169
86719,4204
22665,1451
94054,1415
101967,133
122338,3355
130374,7112
38559,5440
130008,7638
52040,6958
24854,2736
10810,7148
43189,6810
56452,7917
4165,3763
33820,5817
94746,2877
95678,1380
64946,1592
61790,5372
41215,6500
110614,7880
14139,7633
20442,3115
96276,1237
77450,2437
48447,2726
76165,3734
24420,5971
14285,2574
132643,6988
72097,4658
76436,7978
3038,835
61579,241
29874,1918
75071,508
111792,3084
3247,4895
22638,2777
146549,6182
148126,7611
102337,6353
127915,7986
104238,3067
70621,1915
31245,1158
8097,3725
7714,6015
66715,6697
51615,1184
1720,5445
104729,4602
28208,5859
59203,2460
70826,1177
91648,190
60809,1546
8622,2373
69072,3788
59051,4853
126740,5626
34779,7907
126873,2575
120795,3820
47954,2590
132263,3070
140791,1266
132833,712
21284,2549
131640,3721
73604,1574
124371,980
40620,2451
4063,6751
23459,7555
148098,7784
106267,6026
94491,7851
50275,851
64853,3675
142823,7872
112251,4611
113118,522
21344,336
100575,15
124255,4271
89919,6942
143844,7435
74317,7062
86745,2776
34041,584
102797,6576
44542,4609
83020,1667
46595,1179
17,70
34433,5356
42976,2588
44465,88
136429,4435
15260,2849
128111,1336
41445,4174
98612,7308
79621,1834
83367,5136
76746,2407
44187,184
34052,2658
84956,6681
80455,7869
16778,5309
118493,389
40519,2246
112832,6153
125276,2529
77978,1679
51955,8007
140915,600
123148,5325
42408,4573
112005,2927
47027,4563
113847,2473
59787,6778
110980,7941
97139,3374
92676,2895
95097,830
91968,1983
81684,3691
57728,6374
74335,2376
109328,6437
93122,428
53042,646
83853,2464
130034,6987
33578,5681
119681,6004
46894,4107
58510,3209
62604,5551
39491,6527
8949,2999
67285,110
49690,1517
26465,5533
83269,5341
33248,3912
56638,863
128382,93
51579,520
135205,2880
78241,8024
73678,5384
87175,351
55662,1335
57212,1281
45150,622
31923,3411
29510,5599
7983,28
128399,455
132994,831
22054,5540
66603,2118
5040,4910
132453,935
41993,2412
63329,2137
98314,3010
123688,4634
35656,2480
49823,3428
143861,1011
63207,1981
144380,4692
118129,5873
124173,6768
20404,1034
106757,7939
76733,7856
118623,7947
51856,7656
41608,549
26869,1135
21456,200
132527,981
50008,671
31111,7091
51329,1329
93254,2311
7178,7607
82864,6529
112555,6617
127747,5249
26939,2289
66688,2436
123280,2646
136062,1752
80389,3674
145011,6783
24916,5836
57683,3060
75571,228
87591,4531
73365,7787
72392,5587
113305,2442
67844,5086
97659,2220
93118,4884
24098,3488
133889,4039
69409,5841
57841,5690
127471,2578
43376,965
137933,6019
49549,4513
100903,4933
41898,7518
55066,6298
134788,5478
18057,3961
7316,4376
11415,7465
76347,4978
65677,3965
89933,1171
7173,532
43201,3421
81787,1611
7596,4311
105543,4224
8778,2278
66784,1876
114196,2194
11552,3846
119765,5158
51288,7486
88106,5165
125150,4228
693,595
149345,7721
62581,311
131484,38
124574,4650
15312,8049
65519,6848
122224,1506
115128,2941
69937,6498
122427,4835
119603,3892
85509,5080
116767,4866
46956,126
56012,4169
72505,689
7446,4424
6647,1542
137358,1579
90608,2440
119797,7378
142088,3149
123817,292
82101,724
129520,4977
92382,5082
34631,8003
132382,3187
97123,4183
97104,5001
118972,4252
87412,5240
18874,3052
11626,4823
124985,6255
58652,3293
140346,3838
7508,2260
133083,883
25687,514
39298,3944
7910,3898
29851,6868
27651,546
67552,4540
112406,7977
133144,3848
15555,4935
81353,7358
132626,7429
10690,7774
133490,5134
19337,6928
102927,3177
86920,870
95594,5002
103696,6776
39513,6566
45037,5543
93966,1675
112877,3408
81269,7985
71385,7246
128172,119
102148,1059
93023,7690
105884,6033
121110,4622
96117,3094
56070,320
52637,2732
838,4192
90603,83
90293,6843
144973,7739
137897,882
142806,2052
87670,8077
1467,1468
13517,2651
70526,6700
22255,5826
20499,6262
97412,3136
89842,2
66112,4373
133075,7912
55123,7815
15744,795
48199,5042
33902,402
82436,5233
106603,7212
108986,5919
80731,5961
34527,1348
57607,7025
36531,3286
33504,3375
37425,5850
118572,1975
37060,7683
37732,5043
74257,4989
11609,5239
63758,926
36513,5783
20933,7946
95203,6820
21448,7328
28315,5744
143067,5679
136398,7080
8762,6172
55140,5895
91254,3527
125457,3554
43089,1113
51892,4764
3240,4921
2382,285
83941,1632
33106,816
122107,3860
37672,7134
69383,7844
11622,2456
148539,1215
108427,2228
10420,278
91743,1831
9711,623
145229,1768
70958,3878
145953,1775
76706,3696
85255,6158
60480,2542
81077,3482
108100,4807
11746,3277
128077,6516
97315,6557
28067,3724
101949,4990
80305,2968
43305,5490
8442,3021
15570,7513
78618,7194
132499,7051
98510,2594
28844,7624
115720,6906
93428,4843
103496,1570
111788,3202
117478,4582
92825,5416
138707,4203
18681,7732
14466,4961
43509,1858
124143,1863
148560,6630
64150,6330
97517,6410
58246,440
116185,71165
105446,71235
17632,68917
21572,74079
38843,73557
104446,74316
131994,71880
14083,69745
8620,71372
81380,72050
103750,67660
140060,68941
96974,68276
675,67792
66903,66907
146577,72429
56119,70590
144510,73197
81905,70507
67793,69398
31349,70949
23025,71811
13424,72534
97054,66899
119555,66755
39564,68092
115031,72409
30961,74212
31810,70968
144414,72395
84381,72079
135853,71742
40493,71936
92807,68489
70452,66951
24921,70125
85662,73160
80680,73189
146426,69144
149805,72360
138080,73978
136473,69952
833,69410
109885,68627
71756,67536
48348,70013
149377,69140
89532,68654
77414,70122
32514,71183
62520,73671
108177,70648
6849,71928
29030,69217
5999,67194
100981,70444
113321,73881
83083,73994
101466,72562
54144,73080
141334,73138
64097,70284
103594,70049
14081,69109
65139,72465
105602,73625
120944,73825
74451,67291
70437,74096
140249,68406
118539,74818
41879,67696
95253,67382
87125,67507
33466,66901
141909,66892
25177,70081
25799,74174
112487,68180
28260,70173
65659,69247
124520,67085
65601,67715
122049,67038
96257,68429
34062,69845
131238,70443
131307,72348
113038,72625
64061,67932
135757,66679
3470,70177
18921,72376
81781,72613
118607,73612
70939,71772
104206,69852
1008,70586
51535,68747
37081,71200
91683,71629
10645,73161
24751,71084
73856,69935
7157,70228
125058,71687
109969,73064
79152,74641
41583,67629
137674,74388
75532,74061
27855,70464
7741,68588
58653,71789
113661,69357
20949,69911
43072,66868
147916,66800
139416,68955
15394,67195
49316,74612
66038,67047
31903,70545
24646,70834
82846,69575
146989,70599
94237,74060
136936,73424
67838,74271
18482,69433
131205,70230
49576,71305
130234,72073
52103,71969
61741,72828
5668,70208
98154,71890
6817,66775
55182,66716
88595,73572
82647,67888
85066,72285
42281,68378
1947,67496
101263,70705
3659,68797
131639,68404
71543,68557
58678,68778
75670,74800
74805,72208
47445,69231
92686,70707
28557,70182
134255,68888
97219,70152
144025,74289
76052,70779
101413,74764
20530,68499
115210,67555
15901,67908
116041,69967
68463,72289
99857,69901
119694,68373
70725,71127
91182,70002
121642,67425
89520,67001
31432,73223
85181,68016
41917,68776
26043,69746
122422,74377
20729,70184
59219,69483
105964,69915
30885,73805
116401,72511
14912,74677
41342,69070
7247,73761
6250,67180
1620,68476
1110,69090
121517,72040
135930,73693
88213,69198
119830,74090
112060,69265
7667,71610
34694,73235
52385,74790
3363,74605
23230,73252
36758,74087
107485,70143
15930,73024
48423,68661
144847,67535
105607,72037
135234,73773
121835,74399
120067,72345
110246,68033
82804,67011
20338,71637
58485,68759
103726,73115
56831,74132
60852,71826
140033,73279
118008,71015
120685,66722
136343,66732
61440,68921
138295,69704
89141,68381
60500,70985
77141,69467
141712,74298
147201,73346
22606,73392
87056,70789
112272,70504
95286,70904
72402,69774
30791,69851
136426,67090
37472,70301
87579,68581
91510,70503
120990,70371
110654,69005
145874,67851
65777,69174
58616,70528
41416,71648
144410,72742
125619,68103
42960,72676
63454,70063
136103,71069
8841,68218
287,71136
137093,70151
145435,66663
138028,67435
137906,67095
128834,66635
143757,68198
118196,72105
99935,72525
123123,73274
109846,74005
106848,69529
10137,72580
63237,72245
97394,72643
117899,70176
139165,70746
78333,69204
67736,70895
106171,73117
118491,66992
44206,69829
816,74806
14402,68819
43046,67805
15658,72098
22789,71481
149199,69633
115199,73713
83316,69421
146260,67785
147082,67587
120100,67578
33017,67868
59837,70706
68322,71863
128601,71856
55304,69739
120894,67511
9833,68334
11344,66918
15082,68710
49552,69809
118210,68823
16039,68143
147317,67318
23114,67799
15772,67641
15171,71814
145372,74339
108774,73656
122086,67959
131816,71331
30260,69347
61143,66862
70432,70882
122841,73198
6679,73239
34293,70017
114772,73623
61490,73814
103045,73927
18696,74352
132201,74506
40065,70863
46243,73779
108664,74539
499,68677
83536,71606
109380,73848
49512,74167
44531,72000
103994,71874
81189,71211
108476,72870
85086,72982
67496,71264
17383,74718
101185,73285
26727,72401
148725,69299
83457,73639
131476,73562
2167,70931
6500,73213
100248,73688
39920,67730
70691,69637
24066,73317
93535,73036
33123,73263
106989,69993
42698,69523
47463,74809
55101,73148
47547,69877
138248,72696
52475,72415
108736,69902
135478,70139
36129,70418
140590,67351
124934,67580
68506,70657
87169,74758
66478,69788
17414,69863
48191,72052
147279,74002
20976,74514
66432,72900
107850,71036
85518,69062
146849,73686
73453,74439
122391,73863
52571,73017
87291,74860
12635,72890
142520,72507
235,67615
139890,71433
139479,68069
54961,67306
79867,67812
81965,72003
3638,72143
48494,73794
2299,69202
73060,70179
137967,72685
59296,71763
91018,72921
37752,70577
59443,69905
100498,72717
16343,73401
77446,69084
58300,66672
24380,69099
108329,67135
60414,69907
77853,73806
102311,74420
140730,73578
56694,72624
71270,74554
3747,69735
132695,68637
103154,68609
128094,67160
26684,68167
13777,70674
26733,67550
15569,68065
4130,68615
12118,69796
139525,74003
4357,68705
78671,73142
25122,74515
66100,73673
13955,70671
66942,69249
103629,69884
27588,71608
104703,68046
110267,66944
143283,68125
146668,69516
35143,74292
35108,74604
15228,69152
50495,69450
23889,72689
130028,72305
91258,67703
142448,74421
24882,70721
25711,69769
144112,69224
81899,74701
71518,68903
101389,69493
88062,73360
53833,70367
83585,68009
43354,73284
121937,74797
121490,72335
130646,73086
29302,72496
105639,66815
5268,67465
80576,70610
129482,73489
48141,73938
11812,74594
113040,74166
10013,66766
3335,73797
81976,74469
87502,71381
72527,71184
108208,68712
120584,66807
86811,68456
55490,73022
101255,73829
123023,74147
121812,70966
24166,73140
144779,70918
111574,72958
47498,67249
98423,67541
140966,69794
146475,70785
71773,73493
39979,73438
84849,72707
127497,73008
9456,67540
16304,67892
78261,66746
15959,69832
47878,68948
1195,71145
2378,72048
11243,69926
139118,72027
41178,70332
93660,67663
115015,67613
131448,71052
92898,67073
99965,73582
8468,70205
128906,73982
147838,68501
88880,68912
133175,74501
115887,72893
1082,73035
20091,69572
103610,70655
