path1,path2
19963,125033
50741,57998
2317,139993
70504,110290
142000,53122
128999,14158
75512,69787
124772,6479
103791,113429
71096,57297
99076,117634
81868,27508
97029,94698
120034,4999
67473,109527
7600,55141
104543,143735
132060,113346
128733,138269
98902,108589
105826,129726
33817,15490
126019,93258
31913,112136
89886,65231
19550,145089
74776,41549
85468,93944
28328,11220
16798,32633
41904,9600
552,120585
31988,130525
99272,144207
92524,98756
5260,20880
92112,74814
147759,11187
57519,40417
136821,31392
75272,36814
93414,97739
12978,79880
46642,9339
15752,135154
135983,12180
23306,13333
73142,13680
110866,35684
131370,19522
78091,79177
101694,55925
6142,11634
114105,145839
75269,75299
69062,132002
6048,13942
31799,37176
18746,3073
121027,26952
129996,68924
37870,133899
130974,16445
21772,124683
111782,142532
95470,57760
138935,39735
4658,77826
81846,11029
2658,18201
62814,26269
97642,24118
53001,84732
41842,79091
40410,87013
133211,17522
53445,135263
31654,112578
35849,60882
130439,28447
58592,42238
114491,52756
114908,63644
127180,30846
29636,75921
75819,140508
82923,73560
4113,10039
130478,112332
140882,75618
38223,45087
89175,134052
79372,12998
62961,21700
148848,85013
34613,146227
107903,38345
81255,1188
34927,74356
111413,134089
92289,21028
74318,55474
10185,117335
106625,48764
46976,22321
58747,142207
33538,144037
144067,21163
128532,18026
65964,112524
14600,34060
70674,20345
9071,71467
120352,141987
91941,6183
105745,108188
107478,81690
36906,113422
54374,72432
146682,26254
85764,73063
146865,73169
133407,147173
13453,122216
97115,107243
145244,99559
122716,23686
6122,95143
17206,78233
109977,40890
83465,136692
4060,134442
43802,23046
145362,36369
94614,80161
91613,13763
108930,2173
21664,83848
21530,71990
64829,33952
78698,117375
68630,126159
76366,119252
126610,68792
16739,59808
141886,61842
5082,36235
16719,56387
134132,122981
49965,93452
32449,15122
33396,143098
51913,37776
88924,80717
131506,16104
46285,20064
30141,83407
104472,138278
48877,80011
122912,9603
121243,115561
61740,67330
17787,64641
36905,71843
30343,77481
18520,24727
73833,31527
129853,72636
36399,136961
42598,12448
69070,131727
101847,139778
142959,134444
43336,40765
142644,149204
76957,37712
3408,94759
119287,112388
139449,94844
82319,82978
38001,49000
8898,79877
84824,119465
58519,61220
11902,146559
118884,37659
11060,34621
144767,54710
139242,80343
147209,109606
104484,80139
62070,102368
79632,91904
28206,71679
117113,96320
128635,22374
105852,21214
20292,5837
133785,105346
102102,74584
71200,142922
91928,143508
58324,75443
94032,125536
126393,5726
40978,80317
27065,91775
55418,4653
103821,24356
115429,101998
129476,138005
69774,105027
130430,30587
30427,32414
19838,92622
83664,135143
80452,114679
140594,41318
136731,124530
145442,4713
142952,120096
120248,94224
119754,76171
92437,30827
45290,137857
53239,86162
11333,1368
87718,119699
10617,68694
43429,123604
149820,7066
97306,12833
50236,68605
131791,649
47106,38516
83345,75186
104605,7853
146724,26137
58368,120369
43042,91046
99737,10639
117700,94769
66166,71355
107948,128461
141281,84410
118901,118110
11284,59413
19102,96453
33167,85038
127156,21142
122085,120407
83233,20747
117142,21090
91993,14060
138913,37268
17326,15261
43351,117843
77361,135104
18495,117990
137972,53737
58681,37391
75387,25868
116225,54070
148956,16963
131126,26687
121092,148706
141995,97023
85989,5192
81292,71048
105743,40654
140891,87417
97808,101300
116670,30822
84200,78038
125429,2329
26949,80799
137984,78646
38761,64951
95210,85976
10426,61650
30089,14546
127121,111018
20514,79336
14371,43486
54748,129947
80215,135622
82887,113791
84268,31436
118432,56966
51028,95167
99136,133380
98692,143175
117841,129557
33726,142142
116960,27866
2473,6569
73368,221
138470,96146
36597,66610
84229,115085
93683,77365
59519,34509
311,31504
86463,88893
31059,3648
94331,138576
122541,35277
124503,108556
124991,17402
16872,72744
3912,52448
54408,28697
74167,104088
60925,33965
41849,129380
143784,138450
119366,12038
110953,126502
15,133007
70097,28543
119082,127329
26690,8692
123796,143429
14970,148201
87377,14962
35092,61630
71789,1556
51789,81903
54264,109643
112307,60462
141519,132586
137354,12369
59613,115473
15415,109568
20325,71918
132321,5396
29854,128896
56515,115960
57560,18682
26325,127538
148193,33851
50802,80613
74525,142115
41897,90350
4025,30030
27953,37760
68476,100013
136674,1773
89833,137753
76017,59972
37581,31328
70577,149818
131724,138447
49072,113801
130578,116198
94123,120185
133013,80756
144412,138057
119850,60328
73688,52007
57146,126885
12621,82765
63971,133277
40532,54216
83598,19130
26604,79338
148860,135500
6739,71613
34350,93260
79816,78048
80362,89314
25740,53304
29856,82589
145634,14965
89690,9195
36535,116306
75699,117514
4224,2522
99105,39355
74147,84785
21899,65128
128792,56268
24791,5437
13029,147625
104949,134748
66807,21135
123095,99278
933,73685
9635,139249
46113,94560
91849,58360
64378,138678
108227,38720
78919,94795
65230,12937
45171,19601
7946,104940
22427,108215
94480,23231
146466,55626
41305,132976
84862,2609
52507,127017
12716,94761
126036,76673
146324,18200
98813,41190
41587,139794
127768,108494
65358,43926
49754,11741
10706,6646
130674,84015
148940,132051
86085,97865
66992,82909
79007,32107
129154,76255
145982,75536
48210,78462
64196,113033
77200,23432
16726,64625
99456,70275
72052,111481
2032,6997
92429,33406
133160,117334
86426,42725
60075,28045
25869,44393
89404,30720
94458,130187
42331,5695
143982,19198
54148,8957
21075,90299
124741,38069
73493,142319
93267,85095
9533,16569
12743,15182
981,26903
29454,48217
90322,68351
145228,70961
91782,89518
65280,123366
21031,124441
122272,1309
52116,119904
39710,102598
83922,122707
65550,38785
28970,10167
88145,145251
38915,146040
99307,33723
32005,146999
66862,83376
48874,131697
87359,42648
134181,82742
62441,135013
32819,113548
52221,11225
10869,107412
121536,48515
22000,103015
67788,70642
75616,147565
6958,98592
108378,13995
93528,124639
50661,33116
58244,61625
41379,91215
14397,63639
147285,143261
105274,11452
147586,94540
125101,14269
135739,137312
136802,115527
77788,43363
38571,77618
64398,142919
110767,74340
134080,16682
70590,109191
95026,40143
72414,103192
58629,121856
70382,83043
123735,76256
89517,110039
126862,134413
139151,86184
32141,9016
29241,130600
55430,16661
144618,149379
92378,85674
133697,81381
144235,32039
24375,82479
13360,89873
67090,128536
50669,84504
71016,68763
18687,19754
108342,28362
65191,33711
64798,123350
59706,1503
2642,84421
62326,62641
14149,65342
812,37456
123030,149355
38163,7994
66859,36120
31283,142989
121860,122535
138373,99145
62579,80848
109104,76447
65177,128140
111620,118695
38513,45505
124029,120549
101102,22870
57366,145057
7917,99169
130907,46136
30954,33600
22199,42559
149007,76475
132713,109791
79593,73894
78912,145757
26228,141119
110256,45622
30454,82708
57430,148497
1834,13278
42763,38034
39177,16910
105697,45222
86292,117849
17341,67877
7607,32015
87285,131613
1667,16202
17776,110552
121855,79203
78800,147419
147913,65593
3788,24038
89830,47095
144925,13692
1981,121980
53637,133147
53832,76632
85160,12870
69669,85553
86534,140158
86859,128659
133933,68684
73360,101604
102377,64592
128807,28308
98679,72941
56791,84656
126887,99185
9341,104033
37682,93933
145825,1381
136236,12922
87515,16901
75975,4632
32020,37777
134942,107715
34754,133817
138972,11938
116920,76119
127750,141762
17374,82462
8135,63600
122280,72231
58581,48851
86765,119814
28186,71301
16120,8189
44943,114622
60795,130041
78229,73014
2228,103360
68143,134716
4602,69858
129643,109851
144996,16312
36951,109627
94787,135259
86628,78329
48620,31621
113930,112305
83961,123552
12495,7035
72643,26607
130450,4697
20947,92327
73490,111011
120666,41956
130304,130068
20385,25586
48962,126154
54421,111582
147408,127120
72073,45011
40948,37793
4386,53574
17110,11647
16743,69652
2890,109050
109822,120127
5309,82944
31407,125365
85690,17194
6498,125630
100218,134933
71863,38098
94532,40846
129577,148612
134638,44293
66501,88234
28106,53973
75096,17410
54371,104319
83680,131045
73582,73877
140998,67057
42047,92412
117172,111906
129172,33659
67892,99326
8200,81745
113179,42340
116354,119590
60443,129941
95,79985
125706,11878
124240,81739
59133,126534
78787,135828
53951,108676
133290,35726
68661,119205
105452,107936
5325,128662
24735,53732
81627,101996
25462,85156
8905,7650
143293,117253
141261,71219
131073,96059
112138,2145
56608,6000
137853,22487
104047,33942
29193,47577
12444,108504
131793,141797
120065,5460
5961,50820
104165,107719
88447,37032
136537,79488
22352,123504
102871,5364
6100,89892
64654,26770
73035,23251
38862,102683
126747,39553
148016,78093
144890,93306
100701,13047
100016,18213
77378,117285
45741,23808
79174,125203
62273,106453
101313,68274
133569,129527
130865,3221
123880,27253
67047,21898
23791,50936
73321,73606
111586,49056
138236,98095
41201,47829
104624,57630
123776,29295
145848,121820
133831,4877
132007,51782
51150,74850
13107,70039
130501,117613
138789,100266
123153,16052
112242,96958
50328,117999
124954,38976
31102,21125
34132,86506
140107,22047
75850,104121
132422,138302
59150,31935
134669,135728
53840,34108
32329,101435
14776,89471
40656,126993
135303,16492
25202,38333
8520,1769
146558,133284
10363,15579
106916,147169
9898,5851
45463,142192
137424,81283
126892,60359
120462,127008
18523,93402
46942,26763
100306,113845
38695,8430
149266,42519
54111,142742
91053,140652
144267,30248
121994,72425
12719,62192
116487,112286
33923,20415
81999,29463
61654,128325
115052,76005
145458,6025
127001,80607
111237,64484
130286,86047
44452,54447
31137,139739
58314,124637
46628,109000
91114,134598
82611,34699
72098,99645
133640,84774
99022,98731
16878,113318
18109,104804
78893,126293
69140,63152
31572,54984
88093,19519
143835,71040
119646,87079
109888,115157
80110,55431
133441,93582
84379,32737
111040,40434
58492,44122
111501,89511
60739,57137
117579,65363
49500,68983
111625,52491
43631,123920
18217,133497
37264,144681
139601,19141
105540,115312
57144,28497
126444,126662
86700,128936
19089,88848
109548,15877
114173,19929
28370,34218
110905,79069
102586,80479
98686,64173
132431,2438
11107,61599
78575,40616
128421,42081
37107,70126
37884,129141
110102,31249
127193,42968
26175,131725
104633,25330
88456,81574
17025,145642
65210,100257
124187,75828
51270,52019
136010,123576
7279,125461
15838,73928
56835,98456
88415,64481
111108,100022
54487,72860
95029,7898
46605,135927
40596,25228
70151,89607
80946,74933
45549,8197
41719,9592
45471,140375
56425,143434
115792,117976
84080,36643
108972,97451
24950,111416
40527,84890
80574,90290
119957,119890
54927,67044
113543,12353
82872,27410
53680,147756
61388,118218
108688,120187
120686,122487
78312,87458
126455,70425
57091,71540
114794,145092
94336,31169
136766,99655
65655,18762
3421,28682
17215,12226
19822,83781
122416,46805
91460,29777
93125,114891
22462,45990
149595,42048
30161,18849
51807,51325
29679,2163
117861,103786
29739,55062
95306,132746
97121,90083
133035,51271
9028,54845
62480,48930
55699,42636
122690,67417
78869,115775
115384,29092
139965,15825
27693,62136
26057,33568
77035,49014
56371,7122
49634,32850
102226,8062
136523,742
16065,106518
106979,49904
119432,81910
126687,92995
85801,70675
53308,44895
45005,138983
59492,107632
67535,94386
4692,121083
23599,74241
118398,87829
3720,40668
76654,14137
52232,69208
149807,35594
118268,53877
77417,76396
70779,14947
50192,35008
137616,44423
105943,40896
58625,143837
56943,70169
114721,99488
12548,119891
23309,115734
100111,18537
68355,83227
128235,138196
40895,67870
125876,13790
116087,12218
125490,35751
65787,58127
29630,111489
73017,30164
116176,22212
4183,5403
123032,140225
141725,22687
53380,124704
79436,115738
127957,149652
56089,115374
32557,7895
14750,41694
116851,42786
138837,100308
116346,8670
144542,148506
122442,47431
114156,89578
33135,13000
90768,98081
130227,67219
71608,56905
7624,60667
106124,139070
96960,102827
100214,103664
116520,145907
111977,25661
38,126270
88654,86357
24391,31708
22964,68986
8848,139137
127381,16875
83720,79081
117273,55673
121236,81084
59884,42142
127168,96547
36712,61642
62017,145490
5392,107057
63414,109374
76981,46321
111791,91140
73671,18773
148567,97995
82902,144109
66131,25478
77716,121016
125235,42566
100482,45408
120714,74714
117187,136673
54191,41885
28621,97732
36473,18980
86329,56208
38328,144296
31612,56102
85100,63851
115194,36726
120967,60275
16696,73792
33613,2675
112230,78240
77643,27057
42395,52202
7907,65136
97430,47772
42831,73356
42727,34885
33862,60195
66775,59123
31292,70629
100236,103710
16357,27612
146826,19236
126156,22949
10142,12053
29300,109169
43804,81078
520,43037
94886,146522
33688,116301
53299,10451
23050,60642
56273,13150
80963,34341
124642,133027
128031,52113
57312,29828
148700,127327
26403,9961
33610,36853
99119,81120
9257,100211
114022,135469
127266,129445
79385,41513
72753,73388
22245,124651
38004,80250
135335,60304
116631,147110
114953,71778
53896,146777
71453,57220
7912,54708
37694,128341
141638,26596
99705,100711
89135,1316
43566,115969
68557,78847
116416,100091
25282,149725
25151,75898
38027,127690
130532,115190
26905,109307
21891,44915
128508,120841
5895,123692
39482,72723
22365,33240
19500,145341
91714,5172
90985,16392
34347,131988
91298,83198
28455,30710
88087,34937
91727,87980
139759,64910
96931,121436
135784,140923
75650,105411
48260,75069
104436,108159
60452,80056
12707,31662
33460,37837
90798,41036
79139,121968
33374,16060
111163,141643
68272,25421
67555,597
98030,85791
88218,44867
127437,36686
127792,15846
72890,17463
97985,40874
125140,58991
105735,63194
102266,106053
130855,16148
132025,47546
8236,101769
78401,103381
133048,31173
60357,42508
55213,2637
75798,107244
48972,101270
104236,142016
128946,109405
1918,68321
132610,122303
117143,76951
126048,32497
46107,149325
138513,31876
76172,40486
130798,142587
35635,60360
77762,36302
22337,44104
65585,67136
123626,67433
73538,72644
28738,111554
90091,34402
129012,134186
28803,138126
100087,35783
141830,51278
74998,24752
44947,10007
129651,103132
118617,61073
29407,126330
147875,95232
8693,37538
40394,4398
89020,99824
86116,33791
43049,123529
71372,131731
96311,22103
132481,83717
64583,59134
26198,13284
5372,108833
138995,122205
29303,62542
27717,20900
59490,61324
10596,65047
60415,125799
61360,84867
58109,36654
132970,106706
90988,142697
149827,99490
109278,23876
90912,141003
49078,142042
75108,51481
118001,48386
22761,124118
117405,119937
2492,84960
129706,102757
34958,62941
96050,107811
68406,79546
136590,36891
143996,47935
85698,92529
74061,72664
146604,93970
86259,44198
42881,105501
41434,96819
69204,60953
75818,103276
27570,136055
54429,148690
145677,142290
128641,55748
101350,71371
3374,101559
113144,141552
75295,121930
113818,68136
142095,141227
149821,48939
105287,15949
37678,52763
65545,148113
137322,97803
100786,72161
106660,29702
70145,27500
143489,71222
35265,10097
14032,105093
104035,127210
8446,46054
11370,67184
55504,69415
25654,145507
89529,63492
96224,10830
138494,55332
70985,49112
123270,149441
74764,105387
115485,110419
55045,63400
90578,4115
15520,128517
8166,115034
118375,74567
11677,134315
78803,22395
35941,30912
140514,134986
10044,147290
73252,91360
11565,71597
123845,2789
135384,78305
131882,56498
17432,84216
39885,85190
129451,139281
41324,102754
7112,91749
4203,143900
2460,91698
22780,62616
57317,42714
147752,10051
61344,34418
60783,2375
137958,114749
89291,107232
117144,40409
149744,114934
9957,75253
29163,32663
74005,58532
38959,7660
88027,136996
115177,40303
17426,25943
96954,80193
50206,40985
44594,17155
9466,108638
5591,122396
121541,80505
116973,47751
17882,108190
55942,50306
113135,138498
97188,105628
62840,92304
25232,138087
49785,134261
29348,137337
45343,23265
32331,8340
62131,148554
84520,113158
108466,101035
110366,137830
149683,44932
97782,9008
106330,39758
60665,71930
97945,135110
65968,100049
99201,34906
91996,137022
56316,64108
96446,9149
144953,50341
49182,85192
105593,99956
90309,37617
103855,15087
86097,140143
134802,38346
53142,28348
17658,29539
44804,60440
13913,38920
85805,86257
112537,60983
105045,101935
136182,22161
147180,140247
91457,122917
100620,28224
15013,20874
66241,111333
22202,79995
32415,72431
87078,69656
18013,149407
31006,103930
142165,121948
75353,87712
134339,85939
93926,18979
13244,97558
41991,74230
26743,97335
140796,75474
131313,136334
52477,105978
23698,148739
98638,96120
25423,125147
10343,112414
78924,72745
115824,9252
110,134745
112913,10124
24252,113630
32219,135132
144783,125433
9218,113951
72828,104043
80828,128036
144061,121711
22430,56262
125562,51133
85824,31408
69224,47515
75462,1020
37207,6148
111760,127187
41936,129331
68218,74285
16908,144420
76152,34646
141310,23716
141394,112615
75103,9722
117208,99652
68400,77908
64399,25414
53471,143517
134018,132567
105037,100031
143499,89013
2578,104244
12243,2255
129277,30650
114710,122240
90786,64908
149254,88814
22637,16277
17481,101357
139675,37230
83089,144366
21356,109258
30305,129649
53058,63951
69529,147014
68955,38909
85409,34110
30960,47149
25319,39259
31429,97258
8237,54987
138652,142474
86963,96604
17190,18323
111262,148619
87568,149374
146270,120917
102921,128226
76004,14848
40017,29840
130362,112997
39104,20038
133675,107147
117294,114115
44136,67072
117612,101324
140035,142442
83444,94881
6605,93791
65243,52567
42771,25017
5971,17248
115356,129101
75535,130573
133634,62793
90583,15851
74289,65386
143510,63208
138428,17127
17985,5989
8036,31264
73346,60742
136424,106743
104100,83459
50097,42747
95985,30729
37384,68097
54357,34900
75949,72184
4784,65106
88806,43990
63871,32846
3293,96241
19966,13328
37984,48986
145355,84694
5690,49721
4611,52791
18865,35401
60770,126837
4654,149578
136345,87410
110154,121731
78353,86263
40264,46644
89943,59205
63394,53892
77882,10063
1917,97555
13387,77087
82289,86180
102260,58169
141380,118510
91082,70641
113382,85732
35135,11543
125662,18786
51690,118614
64945,139998
7260,97838
37270,136625
96845,91174
77637,38277
102124,144686
27885,39489
135332,38524
77730,57642
6101,74360
97866,16182
29904,74992
132294,23877
62666,106697
66067,63762
44112,104907
59068,96469
29697,126731
32305,134140
1281,70727
105928,113165
95817,39205
4573,71515
51760,6029
29017,56558
51226,134743
12901,7275
146867,79428
46237,44848
39428,25946
110078,112290
52644,128913
63788,79322
138309,45896
97226,68252
83330,17845
20267,113018
73557,22941
86373,36819
106141,114036
83915,114384
20731,101902
48904,147743
104963,105425
19087,112477
10045,51381
24929,14448
37525,53102
57142,44328
77292,115658
140941,37671
101116,71769
141044,56469
47740,32796
56938,136643
133525,29363
94639,75617
4373,112969
140657,41707
52867,53785
16784,138272
110716,81493
124698,38437
109827,29613
88270,103115
105289,1875
122418,114040
53603,8560
57355,31639
16259,110547
126575,11214
26371,11120
99481,53085
37929,76054
81831,113802
70962,136361
42298,140899
39254,62353
93710,60395
70418,138959
142966,147880
2238,127920
93804,15547
15194,106133
136440,38827
105636,80933
128444,28946
922,138062
114673,52839
112802,54558
56564,54227
144638,112281
45395,59278
127131,149757
145495,51499
26272,29516
33058,75143
84152,138735
146175,112045
149040,119750
74292,119608
47971,97334
100759,98120
71656,125804
134618,1585
130338,6203
139256,116609
28003,76862
46120,35934
138163,104340
113109,34928
145137,103494
18706,37146
4994,39831
6262,58562
21103,27442
108164,92780
116937,30018
100741,26076
119462,9525
54911,20319
563,18954
24176,100062
97955,25892
77938,58099
86541,130212
3093,99661
42457,67999
81086,26960
127392,13287
107695,32243
82029,10411
37280,80475
64662,41466
90648,94323
129253,130559
98035,135300
59809,145854
85567,48694
148002,87118
75638,78732
62942,91604
124101,135685
105183,145261
131555,27419
115215,3007
142770,128945
64098,10101
62862,109015
100123,78269
95981,100196
106568,54265
135338,85638
58073,35840
110051,46495
25161,118599
35175,135436
3270,44715
113291,63818
33663,143929
88726,82144
48853,82320
66195,124279
128586,135537
134167,141619
35882,5568
15567,111362
138668,80045
147413,94416
5934,9588
17394,67500
140587,31943
91039,61601
67908,36198
14702,66342
149213,25434
86925,136337
19254,94118
122598,113523
7900,1301
82038,53367
31493,21197
17379,88168
122401,90067
137440,60877
44779,139904
104787,138919
935,62409
5341,71332
144195,62145
629,134110
4977,104335
30990,75696
76060,48058
93996,66064
1675,17774
111897,114889
145223,140536
116636,9955
44765,90913
89079,71839
60818,55405
32725,85948
147273,51957
100968,7817
19674,5054
84748,135208
63463,19694
14218,12625
43774,46634
147192,110392
132230,145868
111944,113824
73205,60624
92051,124726
139469,59821
91144,43391
86235,116324
29331,58201
80292,89098
6172,10908
114923,92742
6794,77899
121754,5157
139297,43638
66242,96378
33603,72441
143296,42332
82853,5270
46710,110139
67465,12231
60898,63912
128320,112491
45027,100153
11999,29096
47967,28750
24294,69847
13116,79584
115805,68205
121580,91332
123067,67230
33422,62912
109731,51401
116740,30472
98128,127514
131164,58158
130711,54532
121439,68535
87970,27002
46531,8148
37983,10034
46129,92190
21185,87481
24413,124545
29254,127586
130892,32212
86523,65724
883,50066
141492,128085
56014,39762
28398,32968
110806,61966
101402,52024
104716,27686
131747,35164
107749,124036
135627,144331
109476,113217
80795,35378
69450,57191
2732,44020
134010,123447
56652,134455
119363,39951
5681,69931
88009,62702
17911,72303
99907,84305
25189,32739
77812,10004
145759,39558
137020,74247
26452,12230
28784,50852
15724,143183
41737,47619
15258,46377
14115,47181
108656,112695
41575,146252
30656,36215
145256,50806
3177,70446
34725,66993
77620,137164
14414,103849
9931,99873
96717,107272
37239,140918
49897,24859
127377,132701
11248,63282
82460,46598
10603,96318
95358,10419
7022,39643
87170,44193
43487,60092
44845,137999
61095,20124
102979,1030
128618,76676
49959,85214
47926,130904
42564,71647
119066,94868
2941,14646
33644,34095
90497,116925
37772,132676
29529,131056
92634,113585
76461,111653
18633,86783
9392,24410
17572,28180
28903,28645
74609,27037
129718,77755
3272,115145
84364,117907
23994,76227
66951,84262
100830,149516
131927,84536
34385,69668
91218,39485
100242,21965
105374,71299
28477,75241
139967,79374
41884,74077
58211,113111
69920,97199
149687,15821
101214,116251
61136,63950
66986,2419
25509,10033
138517,102170
84559,26471
14878,5844
53157,15374
35675,61134
17884,94542
64306,139286
440,127274
18390,38491
21396,64764
138103,9465
84736,110104
44791,135240
73008,76761
63705,3951
94219,101074
128425,126163
149398,107378
94607,111290
87273,29868
125378,102011
140105,45257
40334,306
30425,135859
36591,23821
26990,79373
136498,35272
20783,93887
112658,120552
100951,10600
78628,45971
8242,90182
97066,34797
105487,93339
32753,117516
38003,77820
48781,1948
66355,78699
24942,68539
68334,30558
99174,34098
6423,143868
134311,147713
46292,70448
110940,7208
37458,44664
40497,147725
11492,31554
70191,95672
123144,95929
32686,32582
87495,24387
119150,118778
54400,4077
75423,141780
86900,44337
101363,36703
123485,36551
94277,42517
104683,103709
8238,96635
147660,25603
111296,51613
120528,143591
12136,55944
17862,130914
138443,86976
37938,55633
127014,15444
65603,77979
119599,94823
11361,116715
25821,147996
146233,53394
19759,68114
59048,15117
16614,87637
111551,7718
135552,52650
62473,28775
113286,40981
147164,28251
79044,24334
25636,18905
12025,93882
134561,130913
46555,116634
50949,32241
147097,66848
10685,45989
42744,147648
50340,120266
137412,98991
45987,125711
139988,104418
90881,86680
78975,127807
50716,99514
27361,122425
103029,58182
55008,129545
89216,140051
42764,67724
122617,53498
113213,136118
131265,67247
70657,43933
78685,127074
96451,88141
72525,20029
71856,16401
134165,97290
108847,124702
724,92657
42543,88804
50020,86814
47022,70556
72283,108319
127972,127643
66766,3147
47919,80891
134681,67337
13825,117973
97160,118236
19536,23312
60872,6420
57758,100730
115064,115972
73639,46350
12089,58583
125979,140715
88751,100613
113797,59222
87889,5013
140063,18312
17283,63008
31313,20488
57991,77666
26541,40692
122008,59862
12771,101452
94684,105615
140331,74379
145997,141866
46786,121262
63987,666
149665,67605
124417,112852
147100,23628
27640,76675
41245,87456
47951,50399
8509,115918
95934,116007
15571,144653
129180,72444
70882,6481
145565,72820
133394,93987
62335,79620
149385,52819
31118,104282
4486,44650
80922,117773
61577,71507
104888,57623
131818,38838
1955,100145
149393,144316
78448,97486
8787,98061
40557,136795
103521,37138
110146,83441
114236,60752
114409,19532
68381,57750
18054,24240
56435,122408
7194,115994
60601,100533
17558,149138
122051,24908
74566,82464
136927,8694
131356,2565
24315,61468
131911,42822
119005,57147
135861,93496
21266,9358
58011,115526
114082,12504
1127,1587
137060,57566
43388,101578
107944,88894
99325,8169
116521,54242
116978,70458
99789,133167
67799,3028
142491,144153
137790,57461
137576,16572
55112,8331
25295,43360
116471,11221
87574,144930
144306,14579
18896,72075
13931,40414
29747,50298
21156,63524
137171,2414
20787,102017
91375,102397
26902,23962
65113,96476
149369,93524
135123,21734
57230,116771
30816,144005
86780,130689
144029,100518
99691,13911
12169,114037
82536,107082
65398,12035
33250,109477
119617,94376
1772,51767
149929,113768
70586,41401
23462,16540
110117,117646
130596,39332
35327,105622
91291,13089
26531,28537
36838,114789
95535,119729
47783,6793
122405,87942
40482,92861
128705,106477
83616,141358
50336,10611
69868,53834
116323,6571
84855,21428
145278,4538
118456,13986
